date,date_key,year,month,month_name,quarter,day,day_name,week
2022-07-19,20220719,2022,7,July,3,19,Tuesday,29
2022-07-20,20220720,2022,7,July,3,20,Wednesday,29
2022-07-21,20220721,2022,7,July,3,21,Thursday,29
2022-07-22,20220722,2022,7,July,3,22,Friday,29
2022-07-23,20220723,2022,7,July,3,23,Saturday,29
2022-07-24,20220724,2022,7,July,3,24,Sunday,29
2022-07-25,20220725,2022,7,July,3,25,Monday,30
2022-07-26,20220726,2022,7,July,3,26,Tuesday,30
2022-07-27,20220727,2022,7,July,3,27,Wednesday,30
2022-07-28,20220728,2022,7,July,3,28,Thursday,30
2022-07-29,20220729,2022,7,July,3,29,Friday,30
2022-07-30,20220730,2022,7,July,3,30,Saturday,30
2022-07-31,20220731,2022,7,July,3,31,Sunday,30
2022-08-01,20220801,2022,8,August,3,1,Monday,31
2022-08-02,20220802,2022,8,August,3,2,Tuesday,31
2022-08-03,20220803,2022,8,August,3,3,Wednesday,31
2022-08-04,20220804,2022,8,August,3,4,Thursday,31
2022-08-05,20220805,2022,8,August,3,5,Friday,31
2022-08-06,20220806,2022,8,August,3,6,Saturday,31
2022-08-07,20220807,2022,8,August,3,7,Sunday,31
2022-08-08,20220808,2022,8,August,3,8,Monday,32
2022-08-09,20220809,2022,8,August,3,9,Tuesday,32
2022-08-10,20220810,2022,8,August,3,10,Wednesday,32
2022-08-11,20220811,2022,8,August,3,11,Thursday,32
2022-08-12,20220812,2022,8,August,3,12,Friday,32
2022-08-13,20220813,2022,8,August,3,13,Saturday,32
2022-08-14,20220814,2022,8,August,3,14,Sunday,32
2022-08-15,20220815,2022,8,August,3,15,Monday,33
2022-08-16,20220816,2022,8,August,3,16,Tuesday,33
2022-08-17,20220817,2022,8,August,3,17,Wednesday,33
2022-08-18,20220818,2022,8,August,3,18,Thursday,33
2022-08-19,20220819,2022,8,August,3,19,Friday,33
2022-08-20,20220820,2022,8,August,3,20,Saturday,33
2022-08-21,20220821,2022,8,August,3,21,Sunday,33
2022-08-22,20220822,2022,8,August,3,22,Monday,34
2022-08-23,20220823,2022,8,August,3,23,Tuesday,34
2022-08-24,20220824,2022,8,August,3,24,Wednesday,34
2022-08-25,20220825,2022,8,August,3,25,Thursday,34
2022-08-26,20220826,2022,8,August,3,26,Friday,34
2022-08-27,20220827,2022,8,August,3,27,Saturday,34
2022-08-28,20220828,2022,8,August,3,28,Sunday,34
2022-08-29,20220829,2022,8,August,3,29,Monday,35
2022-08-30,20220830,2022,8,August,3,30,Tuesday,35
2022-08-31,20220831,2022,8,August,3,31,Wednesday,35
2022-09-01,20220901,2022,9,September,3,1,Thursday,35
2022-09-02,20220902,2022,9,September,3,2,Friday,35
2022-09-03,20220903,2022,9,September,3,3,Saturday,35
2022-09-04,20220904,2022,9,September,3,4,Sunday,35
2022-09-05,20220905,2022,9,September,3,5,Monday,36
2022-09-06,20220906,2022,9,September,3,6,Tuesday,36
2022-09-07,20220907,2022,9,September,3,7,Wednesday,36
2022-09-08,20220908,2022,9,September,3,8,Thursday,36
2022-09-09,20220909,2022,9,September,3,9,Friday,36
2022-09-10,20220910,2022,9,September,3,10,Saturday,36
2022-09-11,20220911,2022,9,September,3,11,Sunday,36
2022-09-12,20220912,2022,9,September,3,12,Monday,37
2022-09-13,20220913,2022,9,September,3,13,Tuesday,37
2022-09-14,20220914,2022,9,September,3,14,Wednesday,37
2022-09-15,20220915,2022,9,September,3,15,Thursday,37
2022-09-16,20220916,2022,9,September,3,16,Friday,37
2022-09-17,20220917,2022,9,September,3,17,Saturday,37
2022-09-18,20220918,2022,9,September,3,18,Sunday,37
2022-09-19,20220919,2022,9,September,3,19,Monday,38
2022-09-20,20220920,2022,9,September,3,20,Tuesday,38
2022-09-21,20220921,2022,9,September,3,21,Wednesday,38
2022-09-22,20220922,2022,9,September,3,22,Thursday,38
2022-09-23,20220923,2022,9,September,3,23,Friday,38
2022-09-24,20220924,2022,9,September,3,24,Saturday,38
2022-09-25,20220925,2022,9,September,3,25,Sunday,38
2022-09-26,20220926,2022,9,September,3,26,Monday,39
2022-09-27,20220927,2022,9,September,3,27,Tuesday,39
2022-09-28,20220928,2022,9,September,3,28,Wednesday,39
2022-09-29,20220929,2022,9,September,3,29,Thursday,39
2022-09-30,20220930,2022,9,September,3,30,Friday,39
2022-10-01,20221001,2022,10,October,4,1,Saturday,39
2022-10-02,20221002,2022,10,October,4,2,Sunday,39
2022-10-03,20221003,2022,10,October,4,3,Monday,40
2022-10-04,20221004,2022,10,October,4,4,Tuesday,40
2022-10-05,20221005,2022,10,October,4,5,Wednesday,40
2022-10-06,20221006,2022,10,October,4,6,Thursday,40
2022-10-07,20221007,2022,10,October,4,7,Friday,40
2022-10-08,20221008,2022,10,October,4,8,Saturday,40
2022-10-09,20221009,2022,10,October,4,9,Sunday,40
2022-10-10,20221010,2022,10,October,4,10,Monday,41
2022-10-11,20221011,2022,10,October,4,11,Tuesday,41
2022-10-12,20221012,2022,10,October,4,12,Wednesday,41
2022-10-13,20221013,2022,10,October,4,13,Thursday,41
2022-10-14,20221014,2022,10,October,4,14,Friday,41
2022-10-15,20221015,2022,10,October,4,15,Saturday,41
2022-10-16,20221016,2022,10,October,4,16,Sunday,41
2022-10-17,20221017,2022,10,October,4,17,Monday,42
2022-10-18,20221018,2022,10,October,4,18,Tuesday,42
2022-10-19,20221019,2022,10,October,4,19,Wednesday,42
2022-10-20,20221020,2022,10,October,4,20,Thursday,42
2022-10-21,20221021,2022,10,October,4,21,Friday,42
2022-10-22,20221022,2022,10,October,4,22,Saturday,42
2022-10-23,20221023,2022,10,October,4,23,Sunday,42
2022-10-24,20221024,2022,10,October,4,24,Monday,43
2022-10-25,20221025,2022,10,October,4,25,Tuesday,43
2022-10-26,20221026,2022,10,October,4,26,Wednesday,43
2022-10-27,20221027,2022,10,October,4,27,Thursday,43
2022-10-28,20221028,2022,10,October,4,28,Friday,43
2022-10-29,20221029,2022,10,October,4,29,Saturday,43
2022-10-30,20221030,2022,10,October,4,30,Sunday,43
2022-10-31,20221031,2022,10,October,4,31,Monday,44
2022-11-01,20221101,2022,11,November,4,1,Tuesday,44
2022-11-02,20221102,2022,11,November,4,2,Wednesday,44
2022-11-03,20221103,2022,11,November,4,3,Thursday,44
2022-11-04,20221104,2022,11,November,4,4,Friday,44
2022-11-05,20221105,2022,11,November,4,5,Saturday,44
2022-11-06,20221106,2022,11,November,4,6,Sunday,44
2022-11-07,20221107,2022,11,November,4,7,Monday,45
2022-11-08,20221108,2022,11,November,4,8,Tuesday,45
2022-11-09,20221109,2022,11,November,4,9,Wednesday,45
2022-11-10,20221110,2022,11,November,4,10,Thursday,45
2022-11-11,20221111,2022,11,November,4,11,Friday,45
2022-11-12,20221112,2022,11,November,4,12,Saturday,45
2022-11-13,20221113,2022,11,November,4,13,Sunday,45
2022-11-14,20221114,2022,11,November,4,14,Monday,46
2022-11-15,20221115,2022,11,November,4,15,Tuesday,46
2022-11-16,20221116,2022,11,November,4,16,Wednesday,46
2022-11-17,20221117,2022,11,November,4,17,Thursday,46
2022-11-18,20221118,2022,11,November,4,18,Friday,46
2022-11-19,20221119,2022,11,November,4,19,Saturday,46
2022-11-20,20221120,2022,11,November,4,20,Sunday,46
2022-11-21,20221121,2022,11,November,4,21,Monday,47
2022-11-22,20221122,2022,11,November,4,22,Tuesday,47
2022-11-23,20221123,2022,11,November,4,23,Wednesday,47
2022-11-24,20221124,2022,11,November,4,24,Thursday,47
2022-11-25,20221125,2022,11,November,4,25,Friday,47
2022-11-26,20221126,2022,11,November,4,26,Saturday,47
2022-11-27,20221127,2022,11,November,4,27,Sunday,47
2022-11-28,20221128,2022,11,November,4,28,Monday,48
2022-11-29,20221129,2022,11,November,4,29,Tuesday,48
2022-11-30,20221130,2022,11,November,4,30,Wednesday,48
2022-12-01,20221201,2022,12,December,4,1,Thursday,48
2022-12-02,20221202,2022,12,December,4,2,Friday,48
2022-12-03,20221203,2022,12,December,4,3,Saturday,48
2022-12-04,20221204,2022,12,December,4,4,Sunday,48
2022-12-05,20221205,2022,12,December,4,5,Monday,49
2022-12-06,20221206,2022,12,December,4,6,Tuesday,49
2022-12-07,20221207,2022,12,December,4,7,Wednesday,49
2022-12-08,20221208,2022,12,December,4,8,Thursday,49
2022-12-09,20221209,2022,12,December,4,9,Friday,49
2022-12-10,20221210,2022,12,December,4,10,Saturday,49
2022-12-11,20221211,2022,12,December,4,11,Sunday,49
2022-12-12,20221212,2022,12,December,4,12,Monday,50
2022-12-13,20221213,2022,12,December,4,13,Tuesday,50
2022-12-14,20221214,2022,12,December,4,14,Wednesday,50
2022-12-15,20221215,2022,12,December,4,15,Thursday,50
2022-12-16,20221216,2022,12,December,4,16,Friday,50
2022-12-17,20221217,2022,12,December,4,17,Saturday,50
2022-12-18,20221218,2022,12,December,4,18,Sunday,50
2022-12-19,20221219,2022,12,December,4,19,Monday,51
2022-12-20,20221220,2022,12,December,4,20,Tuesday,51
2022-12-21,20221221,2022,12,December,4,21,Wednesday,51
2022-12-22,20221222,2022,12,December,4,22,Thursday,51
2022-12-23,20221223,2022,12,December,4,23,Friday,51
2022-12-24,20221224,2022,12,December,4,24,Saturday,51
2022-12-25,20221225,2022,12,December,4,25,Sunday,51
2022-12-26,20221226,2022,12,December,4,26,Monday,52
2022-12-27,20221227,2022,12,December,4,27,Tuesday,52
2022-12-28,20221228,2022,12,December,4,28,Wednesday,52
2022-12-29,20221229,2022,12,December,4,29,Thursday,52
2022-12-30,20221230,2022,12,December,4,30,Friday,52
2022-12-31,20221231,2022,12,December,4,31,Saturday,52
2023-01-01,20230101,2023,1,January,1,1,Sunday,52
2023-01-02,20230102,2023,1,January,1,2,Monday,1
2023-01-03,20230103,2023,1,January,1,3,Tuesday,1
2023-01-04,20230104,2023,1,January,1,4,Wednesday,1
2023-01-05,20230105,2023,1,January,1,5,Thursday,1
2023-01-06,20230106,2023,1,January,1,6,Friday,1
2023-01-07,20230107,2023,1,January,1,7,Saturday,1
2023-01-08,20230108,2023,1,January,1,8,Sunday,1
2023-01-09,20230109,2023,1,January,1,9,Monday,2
2023-01-10,20230110,2023,1,January,1,10,Tuesday,2
2023-01-11,20230111,2023,1,January,1,11,Wednesday,2
2023-01-12,20230112,2023,1,January,1,12,Thursday,2
2023-01-13,20230113,2023,1,January,1,13,Friday,2
2023-01-14,20230114,2023,1,January,1,14,Saturday,2
2023-01-15,20230115,2023,1,January,1,15,Sunday,2
2023-01-16,20230116,2023,1,January,1,16,Monday,3
2023-01-17,20230117,2023,1,January,1,17,Tuesday,3
2023-01-18,20230118,2023,1,January,1,18,Wednesday,3
2023-01-19,20230119,2023,1,January,1,19,Thursday,3
2023-01-20,20230120,2023,1,January,1,20,Friday,3
2023-01-21,20230121,2023,1,January,1,21,Saturday,3
2023-01-22,20230122,2023,1,January,1,22,Sunday,3
2023-01-23,20230123,2023,1,January,1,23,Monday,4
2023-01-24,20230124,2023,1,January,1,24,Tuesday,4
2023-01-25,20230125,2023,1,January,1,25,Wednesday,4
2023-01-26,20230126,2023,1,January,1,26,Thursday,4
2023-01-27,20230127,2023,1,January,1,27,Friday,4
2023-01-28,20230128,2023,1,January,1,28,Saturday,4
2023-01-29,20230129,2023,1,January,1,29,Sunday,4
2023-01-30,20230130,2023,1,January,1,30,Monday,5
2023-01-31,20230131,2023,1,January,1,31,Tuesday,5
2023-02-01,20230201,2023,2,February,1,1,Wednesday,5
2023-02-02,20230202,2023,2,February,1,2,Thursday,5
2023-02-03,20230203,2023,2,February,1,3,Friday,5
2023-02-04,20230204,2023,2,February,1,4,Saturday,5
2023-02-05,20230205,2023,2,February,1,5,Sunday,5
2023-02-06,20230206,2023,2,February,1,6,Monday,6
2023-02-07,20230207,2023,2,February,1,7,Tuesday,6
2023-02-08,20230208,2023,2,February,1,8,Wednesday,6
2023-02-09,20230209,2023,2,February,1,9,Thursday,6
2023-02-10,20230210,2023,2,February,1,10,Friday,6
2023-02-11,20230211,2023,2,February,1,11,Saturday,6
2023-02-12,20230212,2023,2,February,1,12,Sunday,6
2023-02-13,20230213,2023,2,February,1,13,Monday,7
2023-02-14,20230214,2023,2,February,1,14,Tuesday,7
2023-02-15,20230215,2023,2,February,1,15,Wednesday,7
2023-02-16,20230216,2023,2,February,1,16,Thursday,7
2023-02-17,20230217,2023,2,February,1,17,Friday,7
2023-02-18,20230218,2023,2,February,1,18,Saturday,7
2023-02-19,20230219,2023,2,February,1,19,Sunday,7
2023-02-20,20230220,2023,2,February,1,20,Monday,8
2023-02-21,20230221,2023,2,February,1,21,Tuesday,8
2023-02-22,20230222,2023,2,February,1,22,Wednesday,8
2023-02-23,20230223,2023,2,February,1,23,Thursday,8
2023-02-24,20230224,2023,2,February,1,24,Friday,8
2023-02-25,20230225,2023,2,February,1,25,Saturday,8
2023-02-26,20230226,2023,2,February,1,26,Sunday,8
2023-02-27,20230227,2023,2,February,1,27,Monday,9
2023-02-28,20230228,2023,2,February,1,28,Tuesday,9
2023-03-01,20230301,2023,3,March,1,1,Wednesday,9
2023-03-02,20230302,2023,3,March,1,2,Thursday,9
2023-03-03,20230303,2023,3,March,1,3,Friday,9
2023-03-04,20230304,2023,3,March,1,4,Saturday,9
2023-03-05,20230305,2023,3,March,1,5,Sunday,9
2023-03-06,20230306,2023,3,March,1,6,Monday,10
2023-03-07,20230307,2023,3,March,1,7,Tuesday,10
2023-03-08,20230308,2023,3,March,1,8,Wednesday,10
2023-03-09,20230309,2023,3,March,1,9,Thursday,10
2023-03-10,20230310,2023,3,March,1,10,Friday,10
2023-03-11,20230311,2023,3,March,1,11,Saturday,10
2023-03-12,20230312,2023,3,March,1,12,Sunday,10
2023-03-13,20230313,2023,3,March,1,13,Monday,11
2023-03-14,20230314,2023,3,March,1,14,Tuesday,11
2023-03-15,20230315,2023,3,March,1,15,Wednesday,11
2023-03-16,20230316,2023,3,March,1,16,Thursday,11
2023-03-17,20230317,2023,3,March,1,17,Friday,11
2023-03-18,20230318,2023,3,March,1,18,Saturday,11
2023-03-19,20230319,2023,3,March,1,19,Sunday,11
2023-03-20,20230320,2023,3,March,1,20,Monday,12
2023-03-21,20230321,2023,3,March,1,21,Tuesday,12
2023-03-22,20230322,2023,3,March,1,22,Wednesday,12
2023-03-23,20230323,2023,3,March,1,23,Thursday,12
2023-03-24,20230324,2023,3,March,1,24,Friday,12
2023-03-25,20230325,2023,3,March,1,25,Saturday,12
2023-03-26,20230326,2023,3,March,1,26,Sunday,12
2023-03-27,20230327,2023,3,March,1,27,Monday,13
2023-03-28,20230328,2023,3,March,1,28,Tuesday,13
2023-03-29,20230329,2023,3,March,1,29,Wednesday,13
2023-03-30,20230330,2023,3,March,1,30,Thursday,13
2023-03-31,20230331,2023,3,March,1,31,Friday,13
2023-04-01,20230401,2023,4,April,2,1,Saturday,13
2023-04-02,20230402,2023,4,April,2,2,Sunday,13
2023-04-03,20230403,2023,4,April,2,3,Monday,14
2023-04-04,20230404,2023,4,April,2,4,Tuesday,14
2023-04-05,20230405,2023,4,April,2,5,Wednesday,14
2023-04-06,20230406,2023,4,April,2,6,Thursday,14
2023-04-07,20230407,2023,4,April,2,7,Friday,14
2023-04-08,20230408,2023,4,April,2,8,Saturday,14
2023-04-09,20230409,2023,4,April,2,9,Sunday,14
2023-04-10,20230410,2023,4,April,2,10,Monday,15
2023-04-11,20230411,2023,4,April,2,11,Tuesday,15
2023-04-12,20230412,2023,4,April,2,12,Wednesday,15
2023-04-13,20230413,2023,4,April,2,13,Thursday,15
2023-04-14,20230414,2023,4,April,2,14,Friday,15
2023-04-15,20230415,2023,4,April,2,15,Saturday,15
2023-04-16,20230416,2023,4,April,2,16,Sunday,15
2023-04-17,20230417,2023,4,April,2,17,Monday,16
2023-04-18,20230418,2023,4,April,2,18,Tuesday,16
2023-04-19,20230419,2023,4,April,2,19,Wednesday,16
2023-04-20,20230420,2023,4,April,2,20,Thursday,16
2023-04-21,20230421,2023,4,April,2,21,Friday,16
2023-04-22,20230422,2023,4,April,2,22,Saturday,16
2023-04-23,20230423,2023,4,April,2,23,Sunday,16
2023-04-24,20230424,2023,4,April,2,24,Monday,17
2023-04-25,20230425,2023,4,April,2,25,Tuesday,17
2023-04-26,20230426,2023,4,April,2,26,Wednesday,17
2023-04-27,20230427,2023,4,April,2,27,Thursday,17
2023-04-28,20230428,2023,4,April,2,28,Friday,17
2023-04-29,20230429,2023,4,April,2,29,Saturday,17
2023-04-30,20230430,2023,4,April,2,30,Sunday,17
2023-05-01,20230501,2023,5,May,2,1,Monday,18
2023-05-02,20230502,2023,5,May,2,2,Tuesday,18
2023-05-03,20230503,2023,5,May,2,3,Wednesday,18
2023-05-04,20230504,2023,5,May,2,4,Thursday,18
2023-05-05,20230505,2023,5,May,2,5,Friday,18
2023-05-06,20230506,2023,5,May,2,6,Saturday,18
2023-05-07,20230507,2023,5,May,2,7,Sunday,18
2023-05-08,20230508,2023,5,May,2,8,Monday,19
2023-05-09,20230509,2023,5,May,2,9,Tuesday,19
2023-05-10,20230510,2023,5,May,2,10,Wednesday,19
2023-05-11,20230511,2023,5,May,2,11,Thursday,19
2023-05-12,20230512,2023,5,May,2,12,Friday,19
2023-05-13,20230513,2023,5,May,2,13,Saturday,19
2023-05-14,20230514,2023,5,May,2,14,Sunday,19
2023-05-15,20230515,2023,5,May,2,15,Monday,20
2023-05-16,20230516,2023,5,May,2,16,Tuesday,20
2023-05-17,20230517,2023,5,May,2,17,Wednesday,20
2023-05-18,20230518,2023,5,May,2,18,Thursday,20
2023-05-19,20230519,2023,5,May,2,19,Friday,20
2023-05-20,20230520,2023,5,May,2,20,Saturday,20
2023-05-21,20230521,2023,5,May,2,21,Sunday,20
2023-05-22,20230522,2023,5,May,2,22,Monday,21
2023-05-23,20230523,2023,5,May,2,23,Tuesday,21
2023-05-24,20230524,2023,5,May,2,24,Wednesday,21
2023-05-25,20230525,2023,5,May,2,25,Thursday,21
2023-05-26,20230526,2023,5,May,2,26,Friday,21
2023-05-27,20230527,2023,5,May,2,27,Saturday,21
2023-05-28,20230528,2023,5,May,2,28,Sunday,21
2023-05-29,20230529,2023,5,May,2,29,Monday,22
2023-05-30,20230530,2023,5,May,2,30,Tuesday,22
2023-05-31,20230531,2023,5,May,2,31,Wednesday,22
2023-06-01,20230601,2023,6,June,2,1,Thursday,22
2023-06-02,20230602,2023,6,June,2,2,Friday,22
2023-06-03,20230603,2023,6,June,2,3,Saturday,22
2023-06-04,20230604,2023,6,June,2,4,Sunday,22
2023-06-05,20230605,2023,6,June,2,5,Monday,23
2023-06-06,20230606,2023,6,June,2,6,Tuesday,23
2023-06-07,20230607,2023,6,June,2,7,Wednesday,23
2023-06-08,20230608,2023,6,June,2,8,Thursday,23
2023-06-09,20230609,2023,6,June,2,9,Friday,23
2023-06-10,20230610,2023,6,June,2,10,Saturday,23
2023-06-11,20230611,2023,6,June,2,11,Sunday,23
2023-06-12,20230612,2023,6,June,2,12,Monday,24
2023-06-13,20230613,2023,6,June,2,13,Tuesday,24
2023-06-14,20230614,2023,6,June,2,14,Wednesday,24
2023-06-15,20230615,2023,6,June,2,15,Thursday,24
2023-06-16,20230616,2023,6,June,2,16,Friday,24
2023-06-17,20230617,2023,6,June,2,17,Saturday,24
2023-06-18,20230618,2023,6,June,2,18,Sunday,24
2023-06-19,20230619,2023,6,June,2,19,Monday,25
2023-06-20,20230620,2023,6,June,2,20,Tuesday,25
2023-06-21,20230621,2023,6,June,2,21,Wednesday,25
2023-06-22,20230622,2023,6,June,2,22,Thursday,25
2023-06-23,20230623,2023,6,June,2,23,Friday,25
2023-06-24,20230624,2023,6,June,2,24,Saturday,25
2023-06-25,20230625,2023,6,June,2,25,Sunday,25
2023-06-26,20230626,2023,6,June,2,26,Monday,26
2023-06-27,20230627,2023,6,June,2,27,Tuesday,26
2023-06-28,20230628,2023,6,June,2,28,Wednesday,26
2023-06-29,20230629,2023,6,June,2,29,Thursday,26
2023-06-30,20230630,2023,6,June,2,30,Friday,26
2023-07-01,20230701,2023,7,July,3,1,Saturday,26
2023-07-02,20230702,2023,7,July,3,2,Sunday,26
2023-07-03,20230703,2023,7,July,3,3,Monday,27
2023-07-04,20230704,2023,7,July,3,4,Tuesday,27
2023-07-05,20230705,2023,7,July,3,5,Wednesday,27
2023-07-06,20230706,2023,7,July,3,6,Thursday,27
2023-07-07,20230707,2023,7,July,3,7,Friday,27
2023-07-08,20230708,2023,7,July,3,8,Saturday,27
2023-07-09,20230709,2023,7,July,3,9,Sunday,27
2023-07-10,20230710,2023,7,July,3,10,Monday,28
2023-07-11,20230711,2023,7,July,3,11,Tuesday,28
2023-07-12,20230712,2023,7,July,3,12,Wednesday,28
2023-07-13,20230713,2023,7,July,3,13,Thursday,28
2023-07-14,20230714,2023,7,July,3,14,Friday,28
2023-07-15,20230715,2023,7,July,3,15,Saturday,28
2023-07-16,20230716,2023,7,July,3,16,Sunday,28
2023-07-17,20230717,2023,7,July,3,17,Monday,29
2023-07-18,20230718,2023,7,July,3,18,Tuesday,29
2023-07-19,20230719,2023,7,July,3,19,Wednesday,29
2023-07-20,20230720,2023,7,July,3,20,Thursday,29
2023-07-21,20230721,2023,7,July,3,21,Friday,29
2023-07-22,20230722,2023,7,July,3,22,Saturday,29
2023-07-23,20230723,2023,7,July,3,23,Sunday,29
2023-07-24,20230724,2023,7,July,3,24,Monday,30
2023-07-25,20230725,2023,7,July,3,25,Tuesday,30
2023-07-26,20230726,2023,7,July,3,26,Wednesday,30
2023-07-27,20230727,2023,7,July,3,27,Thursday,30
2023-07-28,20230728,2023,7,July,3,28,Friday,30
2023-07-29,20230729,2023,7,July,3,29,Saturday,30
2023-07-30,20230730,2023,7,July,3,30,Sunday,30
2023-07-31,20230731,2023,7,July,3,31,Monday,31
2023-08-01,20230801,2023,8,August,3,1,Tuesday,31
2023-08-02,20230802,2023,8,August,3,2,Wednesday,31
2023-08-03,20230803,2023,8,August,3,3,Thursday,31
2023-08-04,20230804,2023,8,August,3,4,Friday,31
2023-08-05,20230805,2023,8,August,3,5,Saturday,31
2023-08-06,20230806,2023,8,August,3,6,Sunday,31
