employee_id,title,business_unit,department_type,division,state,gender_code,race_desc,marital_desc,age
2758,Production Technician I,TNS,Production       ,Wireline Construction,MA,Male,Other,Divorced,72
2759,Production Technician I,PYZ,Production       ,Aerial,MA,Male,White,Divorced,29
2760,Production Technician II,BPC,Production       ,Fielders,MA,Male,Other,Single,51
2761,Production Technician I,EW,Production       ,Wireline Construction,MA,Female,Asian,Married,24
2762,Production Technician II,CCDR,Production       ,Field Operations,MA,Female,Asian,Single,77
2763,Production Technician I,NEL,Production       ,Field Operations,MA,Female,Hispanic,Single,28
2764,Production Technician I,WBL,Production       ,Engineers,MA,Male,Black,Single,29
2765,Production Technician I,PL,Production       ,Wireline Construction,MA,Male,Black,Widowed,52
2766,Production Technician II,EW,Production       ,Engineers,MA,Female,Hispanic,Married,61
2767,Production Technician I,BPC,Production       ,Field Operations,MA,Female,Asian,Divorced,73
2768,Production Technician I,WBL,Production       ,Underground,MA,Male,Asian,Married,41
2769,Production Technician I,NEL,Production       ,Aerial,MA,Male,Other,Widowed,68
2770,Production Technician I,PL,Production       ,Field Operations,MA,Male,Black,Divorced,76
2771,Production Technician I,BPC,Production       ,Wireline Construction,MA,Male,Other,Divorced,70
2772,Production Technician I,CCDR,Production       ,Wireline Construction,MA,Male,Other,Married,47
2773,Production Technician I,SVG,Production       ,Splicing,MA,Male,White,Widowed,58
2774,Production Technician I,EW,Production       ,Field Operations,MA,Male,Other,Divorced,27
2775,Production Technician I,MSC,Production       ,Field Operations,MA,Female,White,Single,57
2776,Production Technician I,TNS,Production       ,General - Eng,MA,Male,White,Single,46
2777,Production Technician I,PYZ,Production       ,General - Con,MA,Male,Hispanic,Single,76
2778,Production Technician I,WBL,Production       ,Wireless,MA,Male,Asian,Divorced,65
2779,Production Technician I,NEL,Production       ,Field Operations,MA,Male,Hispanic,Married,64
2780,Production Technician I,PL,Production       ,General - Con,MA,Male,White,Married,71
2781,Production Technician I,BPC,Production       ,Field Operations,MA,Male,Asian,Divorced,51
2782,Production Technician I,CCDR,Production       ,General - Con,MA,Female,Black,Single,32
2783,Production Technician II,SVG,Production       ,Wireline Construction,MA,Male,White,Married,46
2784,Production Technician II,TNS,Production       ,Field Operations,MA,Male,White,Divorced,40
2785,Production Technician II,WBL,Production       ,Field Operations,MA,Male,Hispanic,Widowed,53
2786,Production Technician II,PYZ,Production       ,Field Operations,MA,Female,Asian,Widowed,18
2787,Production Technician II,WBL,Production       ,Executive,MA,Female,White,Divorced,73
2788,Production Technician II,NEL,Production       ,Project Management - Con,MA,Female,Black,Widowed,74
2789,Production Technician I,CCDR,Production       ,Wireless,MA,Male,Asian,Divorced,79
2790,Production Technician I,EW,Production       ,Catv,MA,Male,Hispanic,Widowed,60
2791,Production Technician I,MSC,Production       ,Field Operations,MA,Male,White,Widowed,75
2792,Production Technician I,NEL,Production       ,Engineers,MA,Male,Black,Single,70
2793,Production Technician I,PL,Production       ,Yard (Material Handling),MA,Male,Black,Divorced,40
2794,Production Technician I,PYZ,Production       ,Field Operations,MA,Male,Hispanic,Single,45
2795,Production Technician I,SVG,Production       ,General - Eng,MA,Female,Asian,Single,73
2796,Production Technician I,TNS,Production       ,Engineers,MA,Female,Asian,Married,31
2797,Production Technician I,WBL,Production       ,Aerial,MA,Male,Other,Married,57
2798,Production Technician I,BPC,Production       ,Engineers,MA,Male,Asian,Divorced,51
2799,Production Technician I,CCDR,Production       ,Engineers,MA,Male,White,Divorced,33
2800,Production Technician I,EW,Production       ,General - Con,MA,Male,Black,Married,71
2801,Production Technician I,MSC,Production       ,Field Operations,MA,Male,White,Divorced,27
2802,Production Technician I,NEL,Production       ,General - Con,MA,Female,White,Married,43
2803,Production Technician I,PL,Production       ,General - Con,MA,Female,Asian,Married,55
2804,Production Technician II,SVG,Production       ,Project Management - Con,MA,Male,Hispanic,Married,66
2805,Production Technician II,TNS,Production       ,Field Operations,MA,Male,White,Widowed,34
2806,Production Technician II,WBL,Production       ,Catv,MA,Female,Asian,Divorced,57
2807,Production Technician II,BPC,Production       ,Wireline Construction,MA,Female,White,Married,44
2808,Production Technician II,CCDR,Production       ,Billable Consultants,MA,Female,Asian,Divorced,25
2809,Production Technician I,WBL,Production       ,Splicing,MA,Male,Hispanic,Single,59
2810,Production Technician I,NEL,Production       ,Field Operations,MA,Male,Other,Married,63
2811,Production Technician I,PL,Production       ,Field Operations,MA,Male,Hispanic,Widowed,22
2812,Production Technician I,BPC,Production       ,General - Eng,MA,Male,White,Divorced,75
2813,Production Technician I,CCDR,Production       ,Wireline Construction,MA,Male,Other,Single,49
2814,Production Technician I,SVG,Production       ,Field Operations,MA,Male,Hispanic,Single,44
2815,Production Technician I,EW,Production       ,Project Management - Con,MA,Female,Asian,Single,45
2816,Production Technician I,MSC,Production       ,General - Con,MA,Female,Black,Married,30
2817,Production Technician I,TNS,Production       ,Field Operations,MA,Male,White,Widowed,25
2818,Production Technician I,PYZ,Production       ,Fielders,MA,Male,Hispanic,Single,59
2819,Production Technician I,WBL,Production       ,General - Con,MA,Male,White,Widowed,23
2820,Production Technician I,NEL,Production       ,Wireline Construction,MA,Male,Hispanic,Divorced,43
2821,Production Technician I,PL,Production       ,Field Operations,MA,Male,Hispanic,Single,21
2822,Production Technician I,BPC,Production       ,Aerial,MA,Female,White,Divorced,60
2823,Production Technician I,CCDR,Production       ,General - Con,MA,Female,White,Divorced,38
2824,Production Technician II,EW,Production       ,Wireline Construction,MA,Male,Hispanic,Widowed,59
2825,Production Technician II,MSC,Production       ,Project Management - Eng,MA,Male,Hispanic,Widowed,41
2827,Production Technician II,PYZ,Production       ,Field Operations,MA,Female,Other,Married,40
2828,Production Technician II,WBL,Production       ,Field Operations,MA,Female,Black,Single,77
2829,Production Technician I,WBL,Production       ,Engineers,MA,Male,Other,Single,75
2830,Production Technician I,NEL,Production       ,General - Eng,MA,Male,White,Married,28
2831,Production Technician I,PL,Production       ,Aerial,MA,Male,White,Widowed,69
2832,Production Technician I,BPC,Production       ,Field Operations,MA,Male,White,Married,46
2833,Production Technician I,CCDR,Production       ,General - Con,MA,Male,Asian,Married,31
2834,Production Technician I,SVG,Production       ,General - Con,MA,Female,Asian,Divorced,75
2835,Production Technician I,EW,Production       ,Engineers,MA,Female,White,Divorced,26
2836,Production Technician I,MSC,Production       ,Catv,MA,Female,Black,Divorced,34
2837,Production Technician I,TNS,Production       ,Splicing,MA,Male,Asian,Single,77
2838,Production Technician I,PYZ,Production       ,General - Sga,MA,Male,Black,Single,76
2839,Production Technician I,WBL,Production       ,General - Con,MA,Male,Black,Married,50
2840,Production Technician I,NEL,Production       ,Fielders,MA,Male,Hispanic,Divorced,23
2841,Production Technician I,PL,Production       ,General - Con,MA,Male,Hispanic,Married,58
2842,Production Technician I,BPC,Production       ,General - Con,MA,Female,Black,Widowed,55
2843,Production Technician II,SVG,Production       ,General - Con,MA,Male,Black,Married,79
2845,Production Technician II,WBL,Production       ,General - Con,MA,Female,White,Single,41
2846,Production Technician II,BPC,Production       ,Wireless,MA,Female,White,Divorced,64
2848,Production Technician I,BPC,Production       ,Project Management - Con,MA,Male,White,Single,76
2849,Production Technician I,CCDR,Production       ,General - Con,MA,Male,Hispanic,Single,69
2850,Production Technician I,EW,Production       ,General - Con,MA,Male,Hispanic,Divorced,50
2851,Production Technician I,MSC,Production       ,Field Operations,MA,Male,Black,Divorced,53
2852,Production Technician I,NEL,Production       ,Field Operations,MA,Male,Other,Widowed,75
2853,Production Technician I,PL,Production       ,General - Con,MA,Male,Other,Widowed,28
2854,Production Technician I,PYZ,Production       ,Executive,MA,Female,Hispanic,Married,77
2855,Production Technician I,SVG,Production       ,Field Operations,MA,Female,Black,Single,43
2856,Production Technician I,TNS,Production       ,Sales & Marketing,MA,Female,White,Married,70
2857,Production Technician I,WBL,Production       ,General - Con,MA,Male,White,Single,45
2858,Production Technician I,BPC,Production       ,Engineers,MA,Male,Other,Married,47
2859,Production Technician I,CCDR,Production       ,Field Operations,MA,Male,Other,Divorced,74
2860,Production Technician I,EW,Production       ,General - Con,MA,Male,Black,Married,62
2861,Production Technician I,MSC,Production       ,General - Con,MA,Male,White,Widowed,32
2862,Production Technician II,SVG,Production       ,Engineers,MA,Male,Other,Single,77
2863,Production Technician II,EW,Production       ,Yard (Material Handling),MA,Male,Other,Widowed,78
2864,Production Technician II,MSC,Production       ,Field Operations,MA,Male,Asian,Single,27
2865,Production Technician II,TNS,Production       ,General - Con,MA,Female,White,Divorced,53
2866,Production Technician II,BPC,Production       ,Field Operations,MA,Female,Hispanic,Single,70
2867,Production Technician II,CCDR,Production       ,Technology / It,MA,Female,White,Single,25
2868,Production Technician I,TNS,Production       ,Executive,MA,Male,Black,Married,76
2869,Production Technician I,PYZ,Production       ,Aerial,MA,Male,Black,Widowed,79
2870,Production Technician I,WBL,Production       ,Sales & Marketing,MA,Male,Black,Married,73
2871,Production Technician I,NEL,Production       ,Catv,MA,Male,Hispanic,Divorced,69
2872,Production Technician I,PL,Production       ,Wireline Construction,MA,Male,Hispanic,Married,53
2873,Production Technician I,BPC,Production       ,Field Operations,MA,Male,Hispanic,Divorced,24
2874,Production Technician I,CCDR,Production       ,Fielders,MA,Male,White,Divorced,69
2875,Production Technician I,SVG,Production       ,General - Con,MA,Female,Black,Divorced,39
2876,Production Technician I,EW,Production       ,Field Operations,MA,Female,Asian,Divorced,66
2877,Production Technician I,MSC,Production       ,Project Management - Con,MA,Female,Asian,Widowed,78
2878,Production Technician I,TNS,Production       ,General - Sga,MA,Male,Black,Married,64
2879,Production Technician I,PYZ,Production       ,Executive,MA,Male,Black,Married,56
2880,Production Technician I,WBL,Production       ,General - Con,MA,Female,Black,Single,21
2881,Production Technician I,NEL,Production       ,Field Operations,MA,Male,Asian,Divorced,67
2882,Production Technician I,PL,Production       ,Shop (Fleet),MA,Male,Asian,Widowed,41
2883,Production Technician II,CCDR,Production       ,General - Con,MA,Male,Hispanic,Married,59
2884,Production Technician II,SVG,Production       ,Wireline Construction,MA,Male,Other,Married,43
2886,Production Technician II,MSC,Production       ,Field Operations,MA,Male,Asian,Married,37
2887,Production Technician II,TNS,Production       ,Shop (Fleet),MA,Female,Black,Married,33
2890,Production Technician I,TNS,Production       ,General - Sga,MA,Male,Black,Single,34
2891,Production Technician I,PYZ,Production       ,Wireline Construction,MA,Male,Black,Widowed,26
2892,Production Technician I,WBL,Production       ,Catv,MA,Male,Hispanic,Divorced,61
2893,Production Technician I,NEL,Production       ,Field Operations,MA,Male,White,Divorced,77
2894,Production Technician I,PL,Production       ,Field Operations,MA,Male,White,Single,73
2895,Production Technician I,BPC,Production       ,Field Operations,MA,Male,Asian,Married,25
2896,Production Technician I,CCDR,Production       ,Field Operations,MA,Male,Other,Divorced,42
2897,Production Technician I,SVG,Production       ,Field Operations,MA,Female,Hispanic,Widowed,59
2898,Production Technician I,EW,Production       ,Field Operations,MA,Female,Other,Single,32
2899,Production Technician I,MSC,Production       ,Project Management - Con,MA,Male,Other,Single,28
2900,Production Technician I,TNS,Production       ,General - Con,MA,Male,White,Widowed,69
2901,Production Technician I,PYZ,Production       ,Wireline Construction,MA,Female,White,Single,27
2902,Production Technician I,WBL,Production       ,Field Operations,MA,Female,Black,Widowed,60
2903,Production Technician I,NEL,Production       ,Engineers,MA,Male,Asian,Single,25
2904,Production Technician I,PL,Production       ,Project Management - Con,MA,Female,Other,Widowed,74
2905,Production Technician II,PL,Production       ,Yard (Material Handling),MA,Male,Asian,Divorced,49
2906,Production Technician II,PYZ,Production       ,Field Operations,MA,Male,Asian,Divorced,39
2907,Production Technician II,SVG,Production       ,Yard (Material Handling),MA,Male,White,Widowed,58
2908,Production Technician II,TNS,Production       ,Project Management - Con,MA,Male,Asian,Single,41
2909,Production Technician II,WBL,Production       ,Field Operations,MA,Female,Hispanic,Single,78
2910,Production Technician II,BPC,Production       ,Field Operations,MA,Female,White,Divorced,76
2911,Production Technician I,TNS,Production       ,Finance & Accounting,MA,Male,Asian,Divorced,66
2912,Production Technician I,PYZ,Production       ,Project Management - Con,MA,Male,Black,Widowed,60
2913,Production Technician I,WBL,Production       ,Splicing,MA,Male,Hispanic,Divorced,69
2914,Production Technician I,NEL,Production       ,Splicing,MA,Male,Hispanic,Widowed,48
2915,Production Technician I,PL,Production       ,Field Operations,MA,Male,Asian,Widowed,30
2916,Production Technician I,BPC,Production       ,General - Sga,MA,Male,White,Single,67
2917,Production Technician I,CCDR,Production       ,Field Operations,MA,Male,Other,Widowed,29
2918,Production Technician I,SVG,Production       ,Field Operations,MA,Female,Black,Widowed,39
2919,Production Technician I,EW,Production       ,Field Operations,MA,Female,White,Single,31
2920,Production Technician I,MSC,Production       ,Field Operations,MA,Male,Hispanic,Single,61
2921,Production Technician I,TNS,Production       ,Aerial,MA,Female,Asian,Divorced,61
2922,Production Technician I,BPC,Production       ,General - Con,MA,Female,Other,Married,29
2923,Production Technician I,CCDR,Production       ,Field Operations,MA,Female,White,Married,42
2924,Production Technician I,EW,Production       ,Field Operations,MA,Male,Asian,Married,42
2925,Production Technician II,CCDR,Production       ,General - Sga,MA,Male,Other,Divorced,46
2928,Production Technician II,MSC,Production       ,General - Con,MA,Female,Hispanic,Divorced,49
2929,Production Technician II,TNS,Production       ,Field Operations,MA,Female,White,Widowed,34
2930,Production Technician II,PYZ,Production       ,Wireless,MA,Female,Black,Widowed,24
2931,Production Technician I,MSC,Production       ,Field Operations,MA,Male,Hispanic,Single,51
2932,Production Technician I,TNS,Production       ,Finance & Accounting,MA,Male,Hispanic,Widowed,73
2933,Production Technician I,PYZ,Production       ,Wireline Construction,MA,Male,White,Single,72
2934,Production Technician I,WBL,Production       ,Field Operations,MA,Male,Asian,Widowed,58
2935,Production Technician I,NEL,Production       ,Wireline Construction,MA,Male,White,Divorced,25
2936,Production Technician I,PL,Production       ,General - Con,MA,Male,Asian,Married,39
2937,Production Technician I,BPC,Production       ,Yard (Material Handling),MA,Male,Black,Married,68
2938,Production Technician I,CCDR,Production       ,Aerial,MA,Male,White,Married,51
2939,Production Technician I,SVG,Production       ,General - Eng,MA,Female,Hispanic,Single,42
2940,Production Technician I,EW,Production       ,Yard (Material Handling),MA,Female,Black,Single,48
2941,Production Technician I,MSC,Production       ,Engineers,MA,Male,Hispanic,Divorced,28
2942,Production Technician I,TNS,Production       ,General - Sga,MA,Female,Black,Widowed,70
2943,Production Technician I,PYZ,Production       ,General - Sga,MA,Female,Other,Single,56
2944,Production Technician I,WBL,Production       ,General - Eng,MA,Female,Other,Widowed,67
2945,Production Technician I,NEL,Production       ,Aerial,MA,Male,White,Widowed,43
2946,Production Technician II,BPC,Production       ,Splicing,MA,Male,Black,Divorced,34
2947,Production Technician II,CCDR,Production       ,Wireline Construction,MA,Male,Asian,Divorced,63
2950,Production Technician II,MSC,Production       ,People Services,MA,Female,White,Married,75
2951,Production Technician II,TNS,Production       ,General - Con,MA,Female,Black,Widowed,76
2952,Production Technician II,PYZ,Production       ,General - Eng,MA,Female,Black,Widowed,67
2953,Production Technician I,TNS,Production       ,Field Operations,MA,Male,Other,Widowed,62
2954,Production Technician I,WBL,Production       ,Field Operations,MA,Female,Black,Widowed,64
2955,Production Technician I,PYZ,Production       ,General - Con,MA,Male,Other,Married,61
2956,Production Technician I,WBL,Production       ,Engineers,MA,Male,Hispanic,Widowed,20
2957,Production Technician I,NEL,Production       ,Field Operations,MA,Male,Hispanic,Single,61
2958,Production Technician I,PL,Production       ,People Services,MA,Male,Black,Divorced,75
2959,Production Technician I,BPC,Production       ,Aerial,MA,Male,Hispanic,Widowed,80
2960,Production Technician I,CCDR,Production       ,General - Con,MA,Female,White,Divorced,43
2961,Production Technician I,SVG,Production       ,Field Operations,MA,Female,Asian,Divorced,45
2962,Production Technician I,EW,Production       ,Engineers,MA,Female,Hispanic,Single,37
2963,Production Technician I,MSC,Production       ,Field Operations,MA,Male,Other,Married,46
2964,Production Technician I,TNS,Production       ,Field Operations,MA,Female,Other,Divorced,63
2965,Production Technician I,PYZ,Production       ,Field Operations,MA,Female,Hispanic,Divorced,66
2966,Production Technician I,WBL,Production       ,Aerial,MA,Male,White,Divorced,59
2967,Production Technician I,NEL,Production       ,Field Operations,MA,Female,Other,Married,39
2968,Production Technician I,CCDR,Production       ,General - Con,MA,Female,Black,Single,37
2969,Production Technician II,WBL,Production       ,General - Con,MA,Female,Hispanic,Married,33
2970,Production Technician I,MSC,Production       ,General - Con,MA,Female,Hispanic,Widowed,38
2971,Production Technician II,TNS,Production       ,Aerial,MA,Female,White,Divorced,24
2972,Production Technician I,TNS,Production       ,General - Con,MA,Female,Other,Widowed,75
2973,Production Technician I,SVG,Production       ,General - Con,MA,Female,Other,Married,68
2974,Production Technician I,SVG,Production       ,Field Operations,MA,Female,Black,Single,77
2975,Production Technician I,WBL,Production       ,Billable Consultants,MA,Male,Asian,Married,73
2977,Production Technician II,NEL,Production       ,Yard (Material Handling),MA,Male,Black,Divorced,33
2978,Production Technician I,CCDR,Production       ,Yard (Material Handling),MA,Male,Hispanic,Divorced,41
2979,Production Technician I,PL,Production       ,Field Operations,MA,Female,Other,Widowed,21
2980,Production Technician I,SVG,Production       ,General - Con,MA,Female,Hispanic,Divorced,62
2981,Production Technician I,TNS,Production       ,Aerial,MA,Female,Black,Single,43
2982,Production Technician II,WBL,Production       ,Field Operations,MA,Female,Other,Married,66
2983,Production Technician II,PL,Production       ,Splicing,MA,Male,Hispanic,Widowed,59
2984,Production Technician II,PYZ,Production       ,Engineers,MA,Female,Black,Divorced,45
2985,Production Technician I,SVG,Production       ,General - Sga,MA,Male,Hispanic,Married,49
2986,Production Technician I,NEL,Production       ,General - Eng,MA,Female,Asian,Single,52
2987,Production Technician I,TNS,Production       ,Shop (Fleet),MA,Male,Other,Single,54
2988,Production Technician I,MSC,Production       ,General - Con,MA,Male,Hispanic,Married,48
2989,Production Technician I,TNS,Production       ,Engineers,MA,Female,Hispanic,Widowed,79
2990,Production Technician I,PYZ,Production       ,General - Con,MA,Female,White,Single,20
2991,Production Technician I,WBL,Production       ,General - Con,MA,Female,White,Single,21
2992,Production Technician I,NEL,Production       ,Field Operations,MA,Female,Asian,Married,49
2993,Production Technician I,PL,Production       ,General - Con,MA,Male,White,Widowed,73
2994,Production Technician I,BPC,Production       ,Engineers,MA,Male,Other,Married,69
2995,Production Technician I,CCDR,Production       ,General - Con,MA,Male,Other,Single,64
2996,Production Technician I,SVG,Production       ,General - Con,MA,Female,Other,Widowed,33
2997,Production Technician I,EW,Production       ,General - Con,MA,Female,Other,Married,37
2998,Production Technician I,MSC,Production       ,General - Con,MA,Male,White,Widowed,55
2999,Production Technician I,TNS,Production       ,Field Operations,MA,Male,Asian,Divorced,48
3000,Production Technician I,PYZ,Production       ,Isp,MA,Male,Other,Single,49
3001,Production Technician I,WBL,Production       ,General - Con,MA,Male,Asian,Widowed,76
3002,Production Technician II,BPC,Production       ,General - Con,MA,Female,White,Widowed,29
3003,Production Technician II,CCDR,Production       ,Field Operations,MA,Female,Other,Single,31
3004,Production Technician II,EW,Production       ,General - Con,MA,Female,Asian,Divorced,23
3005,Production Technician II,MSC,Production       ,General - Con,MA,Female,Hispanic,Widowed,77
3006,Production Technician II,NEL,Production       ,Field Operations,MA,Female,Asian,Single,54
3007,Production Technician II,PL,Production       ,General - Con,MA,Female,Black,Married,70
3008,Production Technician II,PYZ,Production       ,General - Sga,MA,Female,Black,Widowed,43
3009,Production Technician I,EW,Production       ,Billable Consultants,MA,Male,White,Married,22
3013,Production Technician I,CCDR,Production       ,Splicing,MA,Female,Asian,Widowed,37
3014,Production Technician I,EW,Production       ,Field Operations,MA,Male,Hispanic,Single,55
3015,Production Technician I,MSC,Production       ,General - Sga,MA,Male,Hispanic,Single,44
3016,Production Technician I,NEL,Production       ,Finance & Accounting,MA,Male,Black,Widowed,22
3017,Production Technician I,PL,Production       ,Field Operations,MA,Female,Other,Divorced,29
3018,Production Technician I,PYZ,Production       ,Project Management - Con,MA,Female,Black,Widowed,46
3019,Production Technician I,SVG,Production       ,Finance & Accounting,MA,Female,Asian,Married,43
3020,Production Technician I,TNS,Production       ,General - Con,MA,Male,Black,Widowed,79
3021,Production Technician I,WBL,Production       ,Wireline Construction,MA,Male,Other,Single,33
3022,Production Technician I,BPC,Production       ,Splicing,MA,Male,Other,Married,42
3023,Production Technician II,TNS,Production       ,General - Con,MA,Female,Black,Widowed,61
3024,Production Technician II,BPC,Production       ,Project Management - Con,MA,Female,Hispanic,Widowed,59
3025,Production Technician II,CCDR,Production       ,Project Management - Con,MA,Female,Black,Married,23
3026,Production Technician II,EW,Production       ,Project Management - Con,MA,Female,Asian,Divorced,79
3027,Production Technician II,MSC,Production       ,General - Eng,MA,Female,White,Single,80
3028,Production Technician II,NEL,Production       ,Engineers,MA,Female,Asian,Married,18
3029,Production Technician II,PL,Production       ,Finance & Accounting,MA,Female,Asian,Widowed,62
3030,Production Technician II,PYZ,Production       ,Wireline Construction,MA,Female,White,Single,69
3031,Production Technician I,SVG,Production       ,Project Management - Con,MA,Male,Asian,Married,62
3034,Production Technician I,TNS,Production       ,Field Operations,MA,Female,White,Single,54
3035,Production Technician I,PYZ,Production       ,Engineers,MA,Female,Other,Divorced,69
3036,Production Technician I,WBL,Production       ,Technology / It,MA,Female,White,Widowed,63
3037,Production Technician I,NEL,Production       ,Field Operations,MA,Male,Asian,Married,31
3038,Production Technician I,PL,Production       ,Field Operations,MA,Male,White,Divorced,65
3039,Production Technician I,BPC,Production       ,Project Management - Con,MA,Female,Other,Single,53
3040,Production Technician I,CCDR,Production       ,Field Operations,MA,Female,White,Divorced,36
3041,Production Technician I,SVG,Production       ,General - Con,MA,Female,White,Single,20
3042,Production Technician I,EW,Production       ,Fielders,MA,Female,White,Widowed,62
3043,Production Technician I,MSC,Production       ,Catv,MA,Male,Black,Widowed,59
3044,Production Technician I,TNS,Production       ,General - Con,MA,Male,White,Single,54
3045,Production Technician I,PYZ,Production       ,General - Eng,MA,Male,Other,Single,51
3046,Production Technician II,TNS,Production       ,Wireline Construction,MA,Female,Other,Single,40
3047,Production Technician II,PYZ,Production       ,Engineers,MA,Female,White,Married,53
3048,Production Technician II,WBL,Production       ,Isp,MA,Female,White,Married,45
3049,Production Technician II,NEL,Production       ,General - Con,MA,Female,Asian,Married,75
3050,Production Technician II,PL,Production       ,Splicing,MA,Female,White,Single,50
3051,Production Technician II,BPC,Production       ,Underground,MA,Female,Asian,Widowed,49
3052,Production Technician II,CCDR,Production       ,General - Sga,MA,Female,White,Single,72
3053,Production Technician II,SVG,Production       ,General - Con,MA,Female,Asian,Widowed,62
3054,Production Technician I,SVG,Production       ,Field Operations,MA,Male,White,Married,71
3056,Production Technician I,MSC,Production       ,Wireless,MA,Female,Other,Divorced,79
3059,Production Technician I,WBL,Production       ,Project Management - Con,MA,Female,White,Widowed,49
3060,Production Technician I,NEL,Production       ,Yard (Material Handling),MA,Male,Asian,Widowed,69
3061,Production Technician I,PL,Production       ,Wireline Construction,MA,Male,Other,Married,67
3062,Production Technician I,BPC,Production       ,General - Con,MA,Female,Asian,Divorced,35
3063,Production Technician I,CCDR,Production       ,Field Operations,MA,Female,Other,Widowed,38
3064,Production Technician I,SVG,Production       ,Field Operations,MA,Female,Other,Divorced,61
3065,Production Technician I,EW,Production       ,Field Operations,MA,Female,Black,Divorced,45
3066,Production Technician I,MSC,Production       ,Field Operations,MA,Male,Hispanic,Divorced,55
3067,Production Technician I,TNS,Production       ,Field Operations,MA,Male,Hispanic,Single,37
3068,Production Technician I,PYZ,Production       ,Finance & Accounting,MA,Male,Asian,Single,75
3069,Production Technician II,WBL,Production       ,General - Con,MA,Female,White,Married,20
3070,Production Technician II,BPC,Production       ,Wireline Construction,MA,Female,White,Divorced,47
3071,Production Technician II,CCDR,Production       ,General - Con,MA,Female,Black,Married,66
3072,Production Technician II,EW,Production       ,Wireless,MA,Female,Asian,Divorced,37
3073,Production Technician II,MSC,Production       ,General - Con,MA,Female,Black,Single,35
3074,Production Technician II,NEL,Production       ,Splicing,MA,Female,Hispanic,Single,57
3075,Production Technician II,PL,Production       ,Fielders,MA,Female,Other,Single,54
3076,Production Technician II,PYZ,Production       ,General - Con,MA,Male,White,Married,25
3077,Production Technician I,CCDR,Production       ,General - Con,MA,Male,Hispanic,Married,64
3078,Production Technician I,SVG,Production       ,General - Con,MA,Male,Black,Widowed,61
3081,Production Technician I,TNS,Production       ,Finance & Accounting,MA,Male,White,Widowed,40
3082,Production Technician I,PYZ,Production       ,Field Operations,MA,Female,Other,Single,34
3083,Production Technician I,WBL,Production       ,Aerial,MA,Male,Asian,Widowed,56
3084,Production Technician I,NEL,Production       ,General - Con,MA,Male,Black,Widowed,24
3085,Production Technician I,PL,Production       ,Field Operations,MA,Female,Asian,Single,57
3086,Production Technician I,BPC,Production       ,Aerial,MA,Female,Asian,Divorced,32
3087,Production Technician I,CCDR,Production       ,Project Management - Con,MA,Female,Black,Married,75
3088,Production Technician I,SVG,Production       ,Field Operations,MA,Female,Other,Married,78
3089,Production Technician I,EW,Production       ,Field Operations,MA,Female,Black,Single,57
3090,Production Technician I,MSC,Production       ,Field Operations,MA,Male,Black,Married,66
3091,Production Technician I,TNS,Production       ,Billable Consultants,MA,Male,White,Single,61
3092,Production Technician II,TNS,Production       ,Field Operations,MA,Female,Other,Married,41
3093,Production Technician II,PYZ,Production       ,Splicing,MA,Female,Asian,Divorced,43
3094,Production Technician II,WBL,Production       ,Engineers,MA,Female,Other,Widowed,58
3095,Production Technician II,NEL,Production       ,Field Operations,MA,Female,Other,Divorced,79
3096,Production Technician II,PL,Production       ,Engineers,MA,Female,Hispanic,Single,45
3097,Production Technician II,BPC,Production       ,Project Management - Con,MA,Female,White,Married,59
3098,Production Technician II,CCDR,Production       ,Fielders,MA,Male,Black,Widowed,77
3099,Production Technician I,CCDR,Production       ,Fielders,MA,Male,Black,Divorced,57
3100,Production Technician I,SVG,Production       ,General - Con,MA,Female,White,Single,70
3101,Production Technician I,EW,Production       ,General - Con,MA,Female,Asian,Single,62
3104,Production Technician I,PYZ,Production       ,General - Con,MA,Female,Black,Married,78
3105,Production Technician I,WBL,Production       ,Fielders,MA,Male,Black,Married,77
3106,Production Technician I,NEL,Production       ,Field Operations,MA,Male,Hispanic,Divorced,20
3107,Production Technician I,PL,Production       ,Wireline Construction,MA,Female,Black,Widowed,50
3108,Production Technician I,BPC,Production       ,General - Con,MA,Female,Hispanic,Married,76
3109,Production Technician I,CCDR,Production       ,Fielders,MA,Female,White,Married,19
3110,Production Technician I,SVG,Production       ,Wireline Construction,MA,Female,Hispanic,Single,66
3111,Production Technician I,EW,Production       ,Field Operations,MA,Female,Other,Divorced,60
3112,Production Technician I,MSC,Production       ,Shop (Fleet),MA,Male,Asian,Single,75
3113,Production Technician II,TNS,Production       ,Project Management - Con,MA,Female,White,Divorced,38
3114,Production Technician II,PYZ,Production       ,Isp,MA,Female,Asian,Divorced,61
3115,Production Technician II,WBL,Production       ,Project Management - Con,MA,Female,Hispanic,Divorced,57
3116,Production Technician II,NEL,Production       ,Field Operations,MA,Female,Hispanic,Married,40
3117,Production Technician II,PL,Production       ,General - Sga,MA,Female,White,Married,78
3118,Production Technician II,BPC,Production       ,Catv,MA,Female,Black,Divorced,63
3119,Production Technician I,NEL,Production       ,General - Con,MA,Male,Other,Single,28
3120,Production Technician I,PL,Production       ,Aerial,MA,Female,Asian,Widowed,75
3121,Production Technician I,PYZ,Production       ,Project Management - Con,MA,Female,Black,Single,73
3123,Production Technician I,TNS,Production       ,Splicing,MA,Male,Hispanic,Married,70
3126,Production Technician I,WBL,Production       ,Project Management - Con,MA,Male,Black,Divorced,44
3127,Production Technician I,NEL,Production       ,Project Management - Con,MA,Male,White,Married,31
