employee_id,employee_status,employee_type,pay_zone,employee_classification_type,start_date,start_date_key
1698,Active,Full-Time,Zone A,Part-Time,2021-02-15,20210215.0
1699,Active,Contract,Zone C,Part-Time,2021-11-03,20211103.0
1700,Active,Contract,Zone C,Temporary,2018-09-20,20180920.0
1701,Active,Contract,Zone A,Full-Time,2019-07-23,20190723.0
1702,Active,Contract,Zone A,Part-Time,2022-05-12,20220512.0
1703,Active,Full-Time,Zone B,Part-Time,2018-10-03,20181003.0
1704,Active,Part-Time,Zone C,Part-Time,2020-11-26,20201126.0
1705,Active,Part-Time,Zone B,Full-Time,2018-10-04,20181004.0
1706,Active,Contract,Zone A,Full-Time,2020-12-02,20201202.0
1707,Active,Part-Time,Zone C,Full-Time,2021-09-24,20210924.0
1708,Active,Full-Time,Zone A,Temporary,2020-09-10,20200910.0
1709,Active,Full-Time,Zone C,Temporary,2022-05-25,20220525.0
1710,Active,Part-Time,Zone A,Part-Time,2019-02-15,20190215.0
1711,Active,Full-Time,Zone A,Temporary,2018-09-28,20180928.0
1712,Active,Full-Time,Zone A,Temporary,2018-12-12,20181212.0
1713,Active,Contract,Zone B,Full-Time,2021-12-01,20211201.0
1714,Active,Full-Time,Zone B,Temporary,2022-01-12,20220112.0
1715,Active,Full-Time,Zone B,Part-Time,2020-10-27,20201027.0
1716,Active,Contract,Zone C,Part-Time,2020-11-02,20201102.0
1717,Active,Part-Time,Zone B,Part-Time,2021-04-24,20210424.0
1718,Active,Full-Time,Zone B,Temporary,2020-06-29,20200629.0
1719,Active,Contract,Zone B,Temporary,2021-07-15,20210715.0
1720,Active,Part-Time,Zone C,Part-Time,2023-06-20,20230620.0
1721,Active,Full-Time,Zone B,Full-Time,2019-09-22,20190922.0
1722,Active,Full-Time,Zone B,Full-Time,2022-02-22,20220222.0
1723,Active,Full-Time,Zone B,Full-Time,2020-07-01,20200701.0
1724,Active,Part-Time,Zone C,Part-Time,2021-05-13,20210513.0
1725,Active,Contract,Zone A,Part-Time,2021-05-30,20210530.0
1726,Active,Contract,Zone B,Full-Time,2019-07-04,20190704.0
1727,Active,Full-Time,Zone B,Full-Time,2019-05-31,20190531.0
1728,Active,Full-Time,Zone C,Temporary,2020-03-13,20200313.0
1729,Terminated,Contract,Zone A,Part-Time,2020-01-06,20200106.0
1730,Active,Full-Time,Zone B,Part-Time,2023-04-30,20230430.0
1731,Active,Contract,Zone B,Temporary,2021-07-11,20210711.0
1732,Terminated,Contract,Zone B,Temporary,2021-07-02,20210702.0
1733,Active,Full-Time,Zone A,Temporary,2019-10-23,20191023.0
1734,Active,Contract,Zone C,Full-Time,2019-01-19,20190119.0
1735,Terminated,Full-Time,Zone A,Full-Time,2021-01-08,20210108.0
1736,Active,Contract,Zone A,Part-Time,2019-01-29,20190129.0
1737,Active,Contract,Zone C,Full-Time,2018-10-27,20181027.0
1738,Terminated,Contract,Zone A,Part-Time,2023-05-30,20230530.0
1739,Active,Contract,Zone B,Full-Time,2019-07-15,20190715.0
1740,Active,Contract,Zone B,Part-Time,2020-03-17,20200317.0
1741,Active,Contract,Zone A,Temporary,2022-09-16,20220916.0
1742,Active,Part-Time,Zone B,Part-Time,2021-01-04,20210104.0
1743,Active,Full-Time,Zone C,Temporary,2018-11-30,20181130.0
1744,Active,Full-Time,Zone C,Full-Time,2022-07-24,20220724.0
1745,Active,Contract,Zone C,Part-Time,2022-02-05,20220205.0
1746,Active,Full-Time,Zone A,Full-Time,2020-04-23,20200423.0
1748,Active,Part-Time,Zone A,Temporary,2022-01-13,20220113.0
1749,Active,Contract,Zone B,Temporary,2020-11-26,20201126.0
1750,Active,Full-Time,Zone C,Full-Time,2018-12-07,20181207.0
1751,Active,Contract,Zone C,Temporary,2023-04-19,20230419.0
1752,Active,Part-Time,Zone B,Temporary,2022-03-05,20220305.0
1753,Active,Contract,Zone C,Full-Time,2019-06-20,20190620.0
1754,Active,Part-Time,Zone C,Temporary,2022-09-13,20220913.0
1755,Active,Part-Time,Zone B,Full-Time,2019-01-02,20190102.0
1756,Active,Part-Time,Zone A,Part-Time,2022-06-06,20220606.0
1757,Active,Full-Time,Zone A,Temporary,2020-01-09,20200109.0
1758,Active,Part-Time,Zone B,Part-Time,2019-01-03,20190103.0
1759,Active,Contract,Zone B,Part-Time,2021-01-23,20210123.0
1760,Active,Part-Time,Zone C,Part-Time,2020-02-08,20200208.0
1761,Terminated,Contract,Zone C,Temporary,2021-10-29,20211029.0
1762,Terminated,Contract,Zone B,Part-Time,2023-07-04,20230704.0
1763,Active,Part-Time,Zone B,Full-Time,2023-04-06,20230406.0
1764,Active,Full-Time,Zone A,Temporary,2023-01-17,20230117.0
1765,Active,Contract,Zone C,Part-Time,2019-10-17,20191017.0
1766,Active,Contract,Zone B,Temporary,2019-06-22,20190622.0
1767,Active,Contract,Zone A,Full-Time,2023-02-10,20230210.0
1768,Active,Contract,Zone C,Temporary,2022-10-13,20221013.0
1769,Active,Contract,Zone B,Temporary,2023-03-07,20230307.0
1770,Active,Part-Time,Zone A,Full-Time,2018-09-12,20180912.0
1771,Active,Part-Time,Zone C,Part-Time,2020-06-27,20200627.0
1772,Active,Contract,Zone A,Part-Time,2018-12-28,20181228.0
1773,Active,Part-Time,Zone B,Temporary,2021-01-20,20210120.0
1774,Active,Full-Time,Zone B,Part-Time,2019-09-14,20190914.0
1775,Active,Contract,Zone A,Full-Time,2018-10-06,20181006.0
1776,Active,Full-Time,Zone C,Temporary,2021-08-03,20210803.0
1777,Active,Full-Time,Zone B,Temporary,2019-07-05,20190705.0
1778,Active,Full-Time,Zone B,Full-Time,2019-04-25,20190425.0
1779,Active,Full-Time,Zone A,Temporary,2023-07-15,20230715.0
1780,Active,Contract,Zone C,Temporary,2022-12-10,20221210.0
1781,Active,Contract,Zone A,Part-Time,2019-05-02,20190502.0
1782,Terminated,Contract,Zone A,Temporary,2019-01-13,20190113.0
1783,Active,Part-Time,Zone C,Part-Time,2021-06-09,20210609.0
1784,Active,Part-Time,Zone A,Temporary,2023-08-02,20230802.0
1785,Active,Full-Time,Zone C,Full-Time,2023-06-17,20230617.0
1786,Active,Full-Time,Zone A,Temporary,2022-03-31,20220331.0
1787,Active,Contract,Zone B,Temporary,2019-04-06,20190406.0
1788,Active,Contract,Zone C,Full-Time,2020-07-11,20200711.0
1789,Active,Contract,Zone C,Part-Time,2023-04-22,20230422.0
1790,Active,Part-Time,Zone B,Part-Time,2022-12-02,20221202.0
1791,Active,Contract,Zone A,Temporary,2021-03-06,20210306.0
1792,Active,Full-Time,Zone C,Temporary,2019-05-21,20190521.0
1793,Active,Full-Time,Zone B,Temporary,2018-10-23,20181023.0
1794,Active,Contract,Zone A,Temporary,2021-05-26,20210526.0
1795,Terminated,Full-Time,Zone B,Part-Time,2019-12-01,20191201.0
1796,Terminated,Contract,Zone A,Full-Time,2021-06-07,20210607.0
1797,Active,Full-Time,Zone A,Full-Time,2020-10-13,20201013.0
1798,Active,Part-Time,Zone A,Full-Time,2022-10-30,20221030.0
1799,Terminated,Part-Time,Zone C,Temporary,2022-09-04,20220904.0
1800,Active,Part-Time,Zone C,Full-Time,2019-10-18,20191018.0
1801,Active,Full-Time,Zone C,Temporary,2021-07-25,20210725.0
1802,Active,Part-Time,Zone B,Temporary,2020-03-31,20200331.0
1803,Active,Full-Time,Zone C,Full-Time,2019-11-11,20191111.0
1804,Active,Part-Time,Zone A,Temporary,2021-12-05,20211205.0
1805,Active,Contract,Zone A,Temporary,2018-12-17,20181217.0
1806,Active,Part-Time,Zone A,Full-Time,2022-03-06,20220306.0
1807,Active,Contract,Zone C,Full-Time,2019-09-04,20190904.0
1808,Active,Part-Time,Zone A,Part-Time,2023-07-26,20230726.0
1809,Active,Contract,Zone C,Part-Time,2022-12-19,20221219.0
1810,Active,Full-Time,Zone A,Part-Time,2021-08-17,20210817.0
1811,Active,Contract,Zone A,Full-Time,2022-06-11,20220611.0
1812,Terminated,Contract,Zone A,Full-Time,2021-10-01,20211001.0
1813,Active,Contract,Zone C,Temporary,2020-08-04,20200804.0
1814,Active,Full-Time,Zone A,Part-Time,2022-02-11,20220211.0
1815,Active,Contract,Zone A,Part-Time,2020-06-22,20200622.0
1816,Active,Contract,Zone A,Temporary,2020-08-28,20200828.0
1817,Active,Contract,Zone A,Temporary,2019-05-06,20190506.0
1818,Active,Contract,Zone C,Part-Time,2021-07-08,20210708.0
1819,Active,Full-Time,Zone B,Temporary,2022-07-02,20220702.0
1820,Active,Full-Time,Zone C,Part-Time,2023-05-04,20230504.0
1821,Active,Full-Time,Zone B,Full-Time,2022-12-19,20221219.0
1822,Active,Contract,Zone C,Part-Time,2022-03-26,20220326.0
1823,Active,Contract,Zone A,Full-Time,2021-05-09,20210509.0
1824,Active,Contract,Zone B,Temporary,2020-01-09,20200109.0
1825,Active,Contract,Zone A,Part-Time,2021-05-16,20210516.0
1826,Active,Part-Time,Zone B,Temporary,2021-01-31,20210131.0
1827,Active,Contract,Zone C,Full-Time,2021-09-19,20210919.0
1828,Active,Part-Time,Zone B,Temporary,2020-03-01,20200301.0
1829,Active,Part-Time,Zone B,Temporary,2020-02-29,20200229.0
1830,Active,Full-Time,Zone A,Temporary,2018-12-08,20181208.0
1831,Terminated,Part-Time,Zone B,Temporary,2022-06-26,20220626.0
1832,Active,Contract,Zone A,Part-Time,2019-11-03,20191103.0
1833,Active,Part-Time,Zone B,Full-Time,2023-01-01,20230101.0
1834,Active,Contract,Zone C,Full-Time,2020-07-31,20200731.0
1835,Active,Part-Time,Zone B,Temporary,2021-09-10,20210910.0
1836,Active,Part-Time,Zone B,Temporary,2019-06-19,20190619.0
1837,Active,Part-Time,Zone B,Full-Time,2021-08-16,20210816.0
1838,Active,Part-Time,Zone A,Temporary,2019-07-08,20190708.0
1839,Active,Full-Time,Zone A,Part-Time,2021-08-17,20210817.0
1840,Active,Full-Time,Zone B,Part-Time,2021-01-08,20210108.0
1841,Active,Contract,Zone B,Part-Time,2018-08-14,20180814.0
1842,Active,Part-Time,Zone B,Temporary,2021-07-30,20210730.0
1843,Active,Full-Time,Zone C,Temporary,2023-04-08,20230408.0
1844,Active,Part-Time,Zone A,Part-Time,2019-09-11,20190911.0
1845,Active,Part-Time,Zone A,Temporary,2020-03-05,20200305.0
1846,Active,Full-Time,Zone C,Temporary,2019-12-02,20191202.0
1847,Active,Full-Time,Zone C,Part-Time,2022-12-03,20221203.0
1848,Active,Contract,Zone C,Part-Time,2021-12-23,20211223.0
1849,Active,Part-Time,Zone B,Full-Time,2022-01-28,20220128.0
1850,Terminated,Contract,Zone A,Full-Time,2019-12-15,20191215.0
1851,Terminated,Full-Time,Zone B,Temporary,2021-11-11,20211111.0
1852,Terminated,Full-Time,Zone A,Part-Time,2019-02-15,20190215.0
1853,Active,Contract,Zone B,Temporary,2022-03-31,20220331.0
1854,Active,Contract,Zone A,Full-Time,2020-10-25,20201025.0
1855,Terminated,Part-Time,Zone B,Part-Time,2022-07-25,20220725.0
1856,Active,Full-Time,Zone A,Full-Time,2021-08-02,20210802.0
1857,Terminated,Contract,Zone C,Temporary,2021-11-13,20211113.0
1858,Active,Contract,Zone A,Full-Time,2019-05-07,20190507.0
1859,Active,Contract,Zone A,Part-Time,2020-12-31,20201231.0
1860,Terminated,Part-Time,Zone B,Full-Time,2019-12-10,20191210.0
1861,Active,Contract,Zone A,Full-Time,2020-06-11,20200611.0
1862,Active,Full-Time,Zone C,Temporary,2021-08-30,20210830.0
1863,Active,Part-Time,Zone C,Full-Time,2019-11-04,20191104.0
1864,Active,Full-Time,Zone A,Temporary,2023-06-03,20230603.0
1865,Active,Part-Time,Zone C,Part-Time,2021-02-14,20210214.0
1866,Active,Contract,Zone A,Temporary,2023-02-28,20230228.0
1867,Active,Full-Time,Zone B,Temporary,2021-01-09,20210109.0
1868,Active,Part-Time,Zone A,Full-Time,2022-03-22,20220322.0
1869,Active,Part-Time,Zone C,Temporary,2019-11-11,20191111.0
1870,Active,Contract,Zone B,Full-Time,2022-10-04,20221004.0
1871,Active,Contract,Zone C,Full-Time,2021-08-23,20210823.0
1872,Active,Full-Time,Zone B,Temporary,2022-12-05,20221205.0
1873,Active,Contract,Zone C,Temporary,2019-07-20,20190720.0
1874,Active,Full-Time,Zone B,Part-Time,2021-11-05,20211105.0
1875,Terminated,Full-Time,Zone C,Full-Time,2021-01-04,20210104.0
1877,Active,Part-Time,Zone A,Full-Time,2021-10-30,20211030.0
1878,Active,Part-Time,Zone B,Part-Time,2022-10-02,20221002.0
1879,Terminated,Part-Time,Zone B,Temporary,2018-11-25,20181125.0
1880,Terminated,Full-Time,Zone A,Full-Time,2021-07-09,20210709.0
1881,Active,Full-Time,Zone B,Part-Time,2019-05-01,20190501.0
1882,Active,Full-Time,Zone A,Part-Time,2021-11-09,20211109.0
1883,Active,Full-Time,Zone B,Temporary,2018-08-27,20180827.0
1884,Active,Part-Time,Zone C,Part-Time,2019-03-16,20190316.0
1885,Active,Contract,Zone B,Full-Time,2022-01-07,20220107.0
1886,Active,Contract,Zone A,Temporary,2022-10-04,20221004.0
1887,Active,Full-Time,Zone C,Full-Time,2022-03-23,20220323.0
1888,Active,Full-Time,Zone B,Temporary,2020-05-05,20200505.0
1889,Active,Contract,Zone B,Temporary,2020-11-23,20201123.0
1890,Active,Contract,Zone B,Full-Time,2022-03-28,20220328.0
1891,Active,Full-Time,Zone C,Full-Time,2020-03-25,20200325.0
1892,Active,Contract,Zone A,Temporary,2018-08-07,20180807.0
1893,Active,Contract,Zone A,Full-Time,2020-02-11,20200211.0
1894,Active,Full-Time,Zone A,Full-Time,2023-01-01,20230101.0
1895,Active,Part-Time,Zone A,Part-Time,2022-12-07,20221207.0
1896,Active,Full-Time,Zone A,Part-Time,2023-03-13,20230313.0
1897,Active,Full-Time,Zone C,Temporary,2021-11-14,20211114.0
1898,Active,Full-Time,Zone C,Temporary,2019-06-05,20190605.0
1899,Active,Contract,Zone C,Full-Time,2020-12-12,20201212.0
1900,Active,Full-Time,Zone B,Full-Time,2020-04-06,20200406.0
1901,Active,Full-Time,Zone B,Full-Time,2023-01-30,20230130.0
1902,Active,Full-Time,Zone A,Temporary,2020-09-08,20200908.0
1903,Active,Part-Time,Zone C,Part-Time,2020-12-14,20201214.0
1904,Active,Contract,Zone C,Part-Time,2022-11-07,20221107.0
1905,Active,Part-Time,Zone B,Temporary,2022-04-06,20220406.0
1906,Active,Part-Time,Zone B,Full-Time,2021-02-22,20210222.0
1907,Active,Full-Time,Zone C,Part-Time,2022-05-16,20220516.0
1908,Active,Contract,Zone B,Part-Time,2020-01-18,20200118.0
1909,Active,Full-Time,Zone A,Part-Time,2021-10-21,20211021.0
1910,Active,Full-Time,Zone C,Full-Time,2019-01-05,20190105.0
1911,Terminated,Part-Time,Zone B,Temporary,2021-01-24,20210124.0
1912,Active,Part-Time,Zone B,Temporary,2020-03-06,20200306.0
1913,Terminated,Full-Time,Zone B,Full-Time,2022-11-19,20221119.0
1914,Terminated,Part-Time,Zone B,Full-Time,2019-03-15,20190315.0
1917,Active,Contract,Zone B,Full-Time,2019-05-29,20190529.0
1918,Active,Contract,Zone B,Temporary,2023-01-09,20230109.0
1919,Terminated,Contract,Zone A,Full-Time,2022-05-01,20220501.0
1920,Terminated,Full-Time,Zone B,Full-Time,2021-01-26,20210126.0
1921,Active,Contract,Zone C,Full-Time,2021-09-06,20210906.0
1922,Active,Full-Time,Zone A,Part-Time,2020-07-29,20200729.0
1923,Active,Full-Time,Zone B,Full-Time,2023-03-31,20230331.0
1924,Active,Part-Time,Zone B,Full-Time,2023-05-16,20230516.0
1925,Active,Contract,Zone B,Full-Time,2023-04-29,20230429.0
1926,Active,Contract,Zone A,Temporary,2019-11-27,20191127.0
1927,Active,Full-Time,Zone C,Full-Time,2022-11-03,20221103.0
1928,Active,Full-Time,Zone A,Part-Time,2022-08-08,20220808.0
1929,Active,Contract,Zone A,Full-Time,2023-07-27,20230727.0
1930,Active,Full-Time,Zone C,Temporary,2023-07-15,20230715.0
1931,Active,Full-Time,Zone B,Temporary,2022-11-09,20221109.0
1932,Active,Full-Time,Zone A,Temporary,2019-12-24,20191224.0
1933,Active,Contract,Zone C,Part-Time,2019-03-08,20190308.0
1934,Terminated,Contract,Zone B,Full-Time,2019-06-25,20190625.0
1935,Active,Part-Time,Zone A,Temporary,2019-01-03,20190103.0
1936,Active,Full-Time,Zone B,Part-Time,2023-02-02,20230202.0
1937,Terminated,Full-Time,Zone A,Temporary,2022-03-30,20220330.0
1938,Active,Part-Time,Zone A,Full-Time,2020-03-23,20200323.0
1939,Active,Contract,Zone C,Temporary,2019-06-06,20190606.0
1940,Active,Contract,Zone A,Temporary,2023-05-28,20230528.0
1941,Active,Contract,Zone A,Part-Time,2021-02-03,20210203.0
1942,Terminated,Part-Time,Zone A,Part-Time,2019-07-30,20190730.0
1943,Terminated,Contract,Zone A,Part-Time,2022-05-08,20220508.0
1944,Active,Part-Time,Zone A,Full-Time,2020-05-12,20200512.0
1945,Terminated,Full-Time,Zone A,Temporary,2019-03-28,20190328.0
1946,Active,Full-Time,Zone A,Full-Time,2019-07-22,20190722.0
1947,Active,Part-Time,Zone C,Temporary,2020-09-17,20200917.0
1948,Terminated,Part-Time,Zone B,Temporary,2022-07-02,20220702.0
1949,Active,Contract,Zone A,Part-Time,2019-11-30,20191130.0
1950,Terminated,Contract,Zone C,Temporary,2023-07-21,20230721.0
1951,Terminated,Full-Time,Zone A,Temporary,2020-08-26,20200826.0
1952,Active,Full-Time,Zone A,Full-Time,2020-05-16,20200516.0
1953,Active,Full-Time,Zone B,Full-Time,2023-04-06,20230406.0
1954,Terminated,Part-Time,Zone C,Temporary,2019-02-18,20190218.0
1955,Active,Full-Time,Zone A,Temporary,2020-10-10,20201010.0
1956,Active,Part-Time,Zone A,Full-Time,2021-05-15,20210515.0
1957,Terminated,Part-Time,Zone C,Full-Time,2019-05-13,20190513.0
1958,Active,Contract,Zone B,Full-Time,2019-07-04,20190704.0
1959,Active,Part-Time,Zone B,Temporary,2022-04-01,20220401.0
1960,Active,Full-Time,Zone A,Part-Time,2018-11-03,20181103.0
1961,Terminated,Part-Time,Zone A,Full-Time,2018-10-11,20181011.0
1962,Active,Contract,Zone C,Part-Time,2023-06-25,20230625.0
1963,Terminated,Contract,Zone B,Full-Time,2020-09-14,20200914.0
1964,Terminated,Part-Time,Zone B,Part-Time,2022-12-20,20221220.0
1965,Active,Full-Time,Zone A,Temporary,2022-02-23,20220223.0
1966,Active,Full-Time,Zone C,Part-Time,2019-05-31,20190531.0
1967,Active,Part-Time,Zone A,Part-Time,2019-01-29,20190129.0
1968,Active,Full-Time,Zone B,Temporary,2019-09-01,20190901.0
1970,Active,Part-Time,Zone C,Temporary,2022-04-21,20220421.0
1971,Terminated,Part-Time,Zone C,Full-Time,2018-09-15,20180915.0
1972,Active,Contract,Zone A,Temporary,2021-12-04,20211204.0
1973,Active,Full-Time,Zone B,Full-Time,2019-11-14,20191114.0
1974,Active,Part-Time,Zone A,Temporary,2021-04-14,20210414.0
1975,Active,Contract,Zone A,Temporary,2019-04-14,20190414.0
1976,Active,Full-Time,Zone C,Full-Time,2021-01-09,20210109.0
1977,Terminated,Contract,Zone B,Full-Time,2022-12-26,20221226.0
1978,Terminated,Full-Time,Zone B,Part-Time,2021-10-05,20211005.0
1979,Active,Part-Time,Zone B,Temporary,2022-09-25,20220925.0
1980,Active,Part-Time,Zone C,Full-Time,2021-11-10,20211110.0
1981,Active,Contract,Zone A,Temporary,2021-04-08,20210408.0
1982,Active,Full-Time,Zone C,Temporary,2018-11-14,20181114.0
1983,Active,Part-Time,Zone C,Full-Time,2020-03-14,20200314.0
1984,Active,Full-Time,Zone B,Temporary,2020-06-24,20200624.0
1985,Active,Contract,Zone B,Temporary,2023-03-19,20230319.0
1986,Active,Contract,Zone C,Full-Time,2022-08-15,20220815.0
1987,Active,Full-Time,Zone C,Part-Time,2018-11-09,20181109.0
1988,Active,Contract,Zone A,Temporary,2018-11-23,20181123.0
1989,Active,Full-Time,Zone A,Temporary,2020-02-25,20200225.0
1990,Active,Full-Time,Zone C,Temporary,2020-05-16,20200516.0
1991,Active,Contract,Zone B,Temporary,2019-06-18,20190618.0
1992,Active,Contract,Zone A,Part-Time,2019-05-20,20190520.0
1993,Active,Full-Time,Zone A,Full-Time,2020-10-16,20201016.0
1994,Active,Full-Time,Zone A,Full-Time,2022-07-01,20220701.0
1995,Active,Contract,Zone A,Full-Time,2022-12-17,20221217.0
1996,Active,Part-Time,Zone A,Temporary,2021-10-24,20211024.0
1997,Active,Part-Time,Zone B,Full-Time,2019-02-28,20190228.0
1998,Active,Full-Time,Zone C,Part-Time,2022-03-24,20220324.0
1999,Active,Contract,Zone A,Temporary,2021-10-17,20211017.0
2000,Active,Full-Time,Zone A,Part-Time,2022-05-13,20220513.0
2001,Terminated,Contract,Zone B,Full-Time,2019-10-09,20191009.0
2002,Terminated,Contract,Zone B,Temporary,2018-10-12,20181012.0
2003,Terminated,Contract,Zone B,Part-Time,2020-04-13,20200413.0
2004,Active,Contract,Zone B,Full-Time,2021-04-25,20210425.0
2005,Active,Part-Time,Zone B,Part-Time,2018-12-21,20181221.0
2006,Active,Contract,Zone C,Temporary,2021-09-19,20210919.0
2007,Active,Full-Time,Zone C,Temporary,2020-12-15,20201215.0
2008,Active,Part-Time,Zone A,Temporary,2019-07-15,20190715.0
2009,Active,Contract,Zone C,Temporary,2021-11-17,20211117.0
2010,Active,Part-Time,Zone B,Part-Time,2023-02-04,20230204.0
2011,Active,Contract,Zone B,Temporary,2022-07-03,20220703.0
2012,Active,Contract,Zone B,Full-Time,2020-01-24,20200124.0
2013,Active,Contract,Zone A,Temporary,2019-07-07,20190707.0
2014,Active,Part-Time,Zone B,Temporary,2022-03-13,20220313.0
2015,Active,Part-Time,Zone B,Part-Time,2023-06-02,20230602.0
2016,Active,Contract,Zone C,Full-Time,2021-04-08,20210408.0
2017,Active,Full-Time,Zone B,Part-Time,2019-12-02,20191202.0
2018,Active,Contract,Zone C,Temporary,2022-03-09,20220309.0
2019,Active,Full-Time,Zone C,Temporary,2022-03-26,20220326.0
2020,Active,Part-Time,Zone A,Full-Time,2021-05-08,20210508.0
2021,Active,Part-Time,Zone A,Temporary,2022-11-29,20221129.0
2022,Active,Contract,Zone B,Part-Time,2019-05-24,20190524.0
2023,Active,Part-Time,Zone C,Part-Time,2022-01-29,20220129.0
2024,Active,Full-Time,Zone C,Full-Time,2021-07-06,20210706.0
2025,Active,Part-Time,Zone C,Temporary,2021-01-29,20210129.0
2026,Active,Contract,Zone A,Full-Time,2023-05-13,20230513.0
2027,Active,Part-Time,Zone A,Full-Time,2019-05-22,20190522.0
2028,Terminated,Full-Time,Zone C,Temporary,2021-09-30,20210930.0
2029,Active,Contract,Zone C,Full-Time,2019-09-09,20190909.0
2030,Active,Full-Time,Zone B,Full-Time,2019-04-26,20190426.0
2031,Active,Full-Time,Zone C,Full-Time,2022-02-19,20220219.0
2032,Active,Contract,Zone C,Part-Time,2022-04-16,20220416.0
2033,Active,Full-Time,Zone A,Full-Time,2022-05-12,20220512.0
2034,Active,Full-Time,Zone C,Part-Time,2021-08-26,20210826.0
2035,Active,Full-Time,Zone C,Full-Time,2020-06-06,20200606.0
2036,Active,Contract,Zone A,Part-Time,2022-06-26,20220626.0
2037,Active,Contract,Zone C,Full-Time,2021-01-09,20210109.0
2038,Active,Part-Time,Zone A,Temporary,2018-09-02,20180902.0
2039,Active,Full-Time,Zone B,Full-Time,2022-04-22,20220422.0
2041,Active,Part-Time,Zone C,Part-Time,2022-09-13,20220913.0
2042,Active,Part-Time,Zone C,Part-Time,2019-11-24,20191124.0
2043,Active,Contract,Zone C,Part-Time,2020-03-19,20200319.0
2044,Active,Contract,Zone C,Full-Time,2022-09-14,20220914.0
2045,Active,Part-Time,Zone A,Part-Time,2021-09-21,20210921.0
2046,Active,Part-Time,Zone C,Part-Time,2020-05-22,20200522.0
2047,Active,Contract,Zone A,Part-Time,2022-12-13,20221213.0
2048,Active,Contract,Zone B,Part-Time,2022-02-07,20220207.0
2049,Active,Contract,Zone A,Full-Time,2020-10-06,20201006.0
2050,Active,Full-Time,Zone C,Full-Time,2022-01-11,20220111.0
2051,Active,Part-Time,Zone C,Temporary,2022-02-26,20220226.0
2052,Active,Part-Time,Zone B,Part-Time,2020-06-10,20200610.0
2053,Active,Part-Time,Zone B,Temporary,2021-09-27,20210927.0
2054,Active,Contract,Zone C,Temporary,2018-10-25,20181025.0
2055,Active,Contract,Zone A,Full-Time,2020-11-25,20201125.0
2056,Active,Contract,Zone A,Full-Time,2020-04-17,20200417.0
2057,Active,Contract,Zone C,Part-Time,2021-04-15,20210415.0
2058,Active,Full-Time,Zone A,Temporary,2022-04-17,20220417.0
2059,Terminated,Full-Time,Zone C,Temporary,2023-07-29,20230729.0
2060,Active,Part-Time,Zone C,Part-Time,2023-01-26,20230126.0
2061,Active,Full-Time,Zone A,Full-Time,2018-12-12,20181212.0
2062,Active,Contract,Zone C,Temporary,2018-10-25,20181025.0
2063,Active,Contract,Zone B,Full-Time,2021-05-20,20210520.0
2064,Active,Part-Time,Zone C,Full-Time,2020-08-28,20200828.0
2065,Active,Contract,Zone C,Full-Time,2020-05-10,20200510.0
2066,Active,Contract,Zone A,Full-Time,2023-08-04,20230804.0
2067,Active,Full-Time,Zone C,Part-Time,2022-04-22,20220422.0
2068,Active,Contract,Zone C,Part-Time,2021-06-05,20210605.0
2069,Active,Full-Time,Zone C,Temporary,2022-06-29,20220629.0
2070,Active,Contract,Zone A,Full-Time,2022-07-02,20220702.0
2071,Active,Contract,Zone A,Full-Time,2023-01-04,20230104.0
2072,Active,Contract,Zone A,Temporary,2023-07-08,20230708.0
2073,Active,Part-Time,Zone B,Full-Time,2023-03-03,20230303.0
2074,Active,Part-Time,Zone B,Full-Time,2019-08-19,20190819.0
2075,Active,Contract,Zone A,Full-Time,2018-10-30,20181030.0
2076,Active,Full-Time,Zone A,Full-Time,2021-12-07,20211207.0
2077,Active,Full-Time,Zone A,Temporary,2020-11-18,20201118.0
2078,Terminated,Full-Time,Zone B,Temporary,2018-09-26,20180926.0
2079,Active,Part-Time,Zone B,Part-Time,2022-06-19,20220619.0
2080,Active,Contract,Zone B,Temporary,2022-09-15,20220915.0
2081,Active,Part-Time,Zone A,Temporary,2020-05-09,20200509.0
2082,Active,Contract,Zone C,Temporary,2021-02-17,20210217.0
2083,Active,Contract,Zone C,Temporary,2020-04-12,20200412.0
2084,Active,Contract,Zone B,Full-Time,2021-03-30,20210330.0
2085,Active,Contract,Zone C,Full-Time,2019-05-05,20190505.0
2086,Active,Contract,Zone A,Part-Time,2021-05-31,20210531.0
2087,Active,Part-Time,Zone A,Full-Time,2019-11-21,20191121.0
2088,Active,Contract,Zone B,Full-Time,2019-07-19,20190719.0
2089,Active,Contract,Zone C,Part-Time,2018-12-29,20181229.0
2090,Active,Part-Time,Zone B,Full-Time,2023-01-12,20230112.0
2091,Active,Contract,Zone C,Part-Time,2022-11-25,20221125.0
2092,Active,Part-Time,Zone C,Full-Time,2019-11-13,20191113.0
2093,Active,Contract,Zone A,Temporary,2020-09-08,20200908.0
2094,Active,Part-Time,Zone C,Part-Time,2019-06-16,20190616.0
2095,Active,Full-Time,Zone A,Full-Time,2023-07-14,20230714.0
2096,Active,Contract,Zone C,Full-Time,2023-07-18,20230718.0
2097,Active,Part-Time,Zone C,Full-Time,2018-12-06,20181206.0
2098,Active,Part-Time,Zone B,Temporary,2020-07-15,20200715.0
2099,Active,Full-Time,Zone B,Part-Time,2018-10-30,20181030.0
2100,Active,Contract,Zone A,Temporary,2022-09-13,20220913.0
