invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,sales,date,time,payment,cogs,gross_income,rating,day,month,weekday,hour,time_of_day,rfm_date
308-47-4913,Branch A,Cairo,Member,Female,Sports and travel,52.26,10,26.13,548.73,2019-03-09,1900-01-01 12:45:00,Credit card,522.6,26.13,6.2,9,3,Saturday,12,Afternoon,2019-03-09
885-17-6250,Branch A,Cairo,Normal,Female,Health and beauty,79.74,1,3.987,83.727,2019-03-06,1900-01-01 10:36:00,Ewallet,79.74,3.987,7.3,6,3,Wednesday,10,Morning,2019-03-06
726-27-2396,Branch A,Cairo,Normal,Female,Health and beauty,77.5,5,19.375,406.875,2019-01-24,1900-01-01 20:36:00,Ewallet,387.5,19.375,4.3,24,1,Thursday,20,Evening,2019-01-24
316-01-3952,Branch A,Cairo,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,2019-03-13,1900-01-01 14:16:00,Ewallet,271.35,13.5675,4.6,13,3,Wednesday,14,Afternoon,2019-03-13
760-54-1821,Branch B,Giza,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,2019-03-15,1900-01-01 10:26:00,Cash,122.31,6.1155,5.8,15,3,Friday,10,Morning,2019-03-15
793-10-3222,Branch B,Giza,Member,Female,Health and beauty,41.06,6,12.318,258.678,2019-03-05,1900-01-01 13:30:00,Credit card,246.36,12.318,8.3,5,3,Tuesday,13,Afternoon,2019-03-05
346-12-3257,Branch B,Giza,Member,Male,Electronic accessories,19.24,9,8.658,181.818,2019-03-04,1900-01-01 16:28:00,Cash,173.16,8.658,8.0,4,3,Monday,16,Afternoon,2019-03-04
110-05-6330,Branch C,Alexandria,Normal,Female,Food and beverages,39.43,6,11.829,248.409,2019-03-25,1900-01-01 20:18:00,Credit card,236.58,11.829,9.4,25,3,Monday,20,Evening,2019-03-25
651-61-0874,Branch C,Alexandria,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,2019-03-12,1900-01-01 20:04:00,Credit card,184.88,9.244,6.2,12,3,Tuesday,20,Evening,2019-03-12
236-86-3015,Branch C,Alexandria,Member,Male,Home and lifestyle,13.98,1,0.699,14.679,2019-02-04,1900-01-01 13:38:00,Ewallet,13.98,0.699,9.8,4,2,Monday,13,Afternoon,2019-02-04
831-64-0259,Branch B,Giza,Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,2019-02-22,1900-01-01 10:43:00,Ewallet,198.75,9.9375,9.6,22,2,Friday,10,Morning,2019-02-22
587-03-7455,Branch C,Alexandria,Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,2019-02-16,1900-01-01 17:30:00,Ewallet,684.53,34.2265,4.9,16,2,Saturday,17,Evening,2019-02-16
882-40-4577,Branch A,Cairo,Member,Male,Sports and travel,67.26,4,13.452,282.492,2019-01-19,1900-01-01 15:28:00,Credit card,269.04,13.452,8.0,19,1,Saturday,15,Afternoon,2019-01-19
732-67-5346,Branch A,Cairo,Normal,Male,Food and beverages,13.79,5,3.4475,72.3975,2019-01-11,1900-01-01 19:07:00,Credit card,68.95,3.4475,7.8,11,1,Friday,19,Evening,2019-01-11
725-32-9708,Branch B,Giza,Member,Female,Fashion accessories,68.71,4,13.742,288.582,2019-01-04,1900-01-01 19:01:00,Cash,274.84,13.742,4.1,4,1,Friday,19,Evening,2019-01-04
256-08-8343,Branch A,Cairo,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,2019-03-04,1900-01-01 19:48:00,Ewallet,226.12,11.306,5.5,4,3,Monday,19,Evening,2019-03-04
372-26-1506,Branch C,Alexandria,Normal,Female,Fashion accessories,23.82,5,5.955,125.055,2019-01-28,1900-01-01 19:24:00,Ewallet,119.1,5.955,5.4,28,1,Monday,19,Evening,2019-01-28
244-08-0162,Branch B,Giza,Normal,Female,Health and beauty,34.21,10,17.105,359.205,2019-01-02,1900-01-01 13:00:00,Cash,342.1,17.105,5.1,2,1,Wednesday,13,Afternoon,2019-01-02
569-71-4390,Branch B,Giza,Normal,Male,Sports and travel,21.87,2,2.187,45.927,2019-01-25,1900-01-01 14:29:00,Ewallet,43.74,2.187,6.9,25,1,Friday,14,Afternoon,2019-01-25
132-23-6451,Branch A,Cairo,Member,Male,Health and beauty,20.97,5,5.2425,110.0925,2019-01-04,1900-01-01 13:21:00,Cash,104.85,5.2425,7.8,4,1,Friday,13,Afternoon,2019-01-04
696-90-2548,Branch A,Cairo,Normal,Male,Sports and travel,25.84,3,3.876,81.396,2019-03-10,1900-01-01 18:55:00,Ewallet,77.52,3.876,6.6,10,3,Sunday,18,Evening,2019-03-10
472-15-9636,Branch A,Cairo,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,2019-03-22,1900-01-01 19:36:00,Ewallet,407.44,20.372,9.2,22,3,Friday,19,Evening,2019-03-22
268-03-6164,Branch B,Giza,Normal,Male,Health and beauty,96.11,1,4.8055,100.9155,2019-01-25,1900-01-01 16:28:00,Ewallet,96.11,4.8055,7.8,25,1,Friday,16,Afternoon,2019-01-25
750-57-9686,Branch C,Alexandria,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,2019-01-08,1900-01-01 13:48:00,Credit card,181.52,9.076,8.7,8,1,Tuesday,13,Afternoon,2019-01-08
186-09-3669,Branch C,Alexandria,Member,Female,Health and beauty,81.51,1,4.0755,85.5855,2019-01-22,1900-01-01 10:57:00,Ewallet,81.51,4.0755,9.2,22,1,Tuesday,10,Morning,2019-01-22
848-07-1692,Branch B,Giza,Normal,Female,Health and beauty,57.22,2,5.722,120.162,2019-01-12,1900-01-01 17:13:00,Ewallet,114.44,5.722,8.3,12,1,Saturday,17,Evening,2019-01-12
745-71-3520,Branch A,Cairo,Member,Female,Electronic accessories,25.22,7,8.827,185.367,2019-02-04,1900-01-01 10:23:00,Cash,176.54,8.827,8.2,4,2,Monday,10,Morning,2019-02-04
266-76-6436,Branch C,Alexandria,Member,Female,Food and beverages,38.6,3,5.79,121.59,2019-03-28,1900-01-01 13:57:00,Ewallet,115.8,5.79,7.5,28,3,Thursday,13,Afternoon,2019-03-28
740-22-2500,Branch C,Alexandria,Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,2019-01-23,1900-01-01 13:29:00,Cash,252.15,12.6075,9.8,23,1,Wednesday,13,Afternoon,2019-01-23
271-88-8734,Branch C,Alexandria,Member,Female,Fashion accessories,97.21,10,48.605,1020.705,2019-02-08,1900-01-01 13:00:00,Credit card,972.1,48.605,8.7,8,2,Friday,13,Afternoon,2019-02-08
301-81-8610,Branch B,Giza,Member,Male,Fashion accessories,25.42,8,10.168,213.528,2019-03-19,1900-01-01 19:42:00,Credit card,203.36,10.168,6.7,19,3,Tuesday,19,Evening,2019-03-19
489-64-4354,Branch C,Alexandria,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,2019-03-09,1900-01-01 15:36:00,Cash,16.28,0.814,5.0,9,3,Saturday,15,Afternoon,2019-03-09
198-84-7132,Branch B,Giza,Member,Male,Fashion accessories,40.61,9,18.2745,383.7645,2019-01-02,1900-01-01 13:40:00,Cash,365.49,18.2745,7.0,2,1,Wednesday,13,Afternoon,2019-01-02
269-10-8440,Branch A,Cairo,Member,Male,Health and beauty,53.17,7,18.6095,390.7995,2019-01-21,1900-01-01 18:01:00,Cash,372.19,18.6095,8.9,21,1,Monday,18,Evening,2019-01-21
650-98-6268,Branch B,Giza,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,2019-03-20,1900-01-01 13:53:00,Credit card,62.61,3.1305,8.0,20,3,Wednesday,13,Afternoon,2019-03-20
741-73-3559,Branch B,Giza,Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,2019-02-27,1900-01-01 17:27:00,Cash,336.35,16.8175,6.9,27,2,Wednesday,17,Evening,2019-02-27
325-77-6186,Branch A,Cairo,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,2019-03-08,1900-01-01 10:53:00,Ewallet,906.5,45.325,7.3,8,3,Friday,10,Morning,2019-03-08
286-75-7818,Branch B,Giza,Normal,Male,Fashion accessories,69.08,2,6.908,145.068,2019-01-31,1900-01-01 19:48:00,Credit card,138.16,6.908,6.9,31,1,Thursday,19,Evening,2019-01-31
574-57-9721,Branch C,Alexandria,Normal,Male,Food and beverages,43.27,2,4.327,90.867,2019-03-08,1900-01-01 16:53:00,Ewallet,86.54,4.327,5.7,8,3,Friday,16,Afternoon,2019-03-08
459-50-7686,Branch A,Cairo,Normal,Female,Electronic accessories,23.46,6,7.038,147.798,2019-01-13,1900-01-01 19:14:00,Ewallet,140.76,7.038,6.4,13,1,Sunday,19,Evening,2019-01-13
616-87-0016,Branch B,Giza,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,2019-03-09,1900-01-01 14:36:00,Credit card,668.78,33.439,9.6,9,3,Saturday,14,Afternoon,2019-03-09
837-55-7229,Branch B,Giza,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2019-02-22,1900-01-01 18:19:00,Credit card,47.44,2.372,6.8,22,2,Friday,18,Evening,2019-02-22
751-69-0068,Branch C,Alexandria,Normal,Male,Sports and travel,99.24,9,44.658,937.818,2019-03-19,1900-01-01 19:09:00,Ewallet,893.16,44.658,9.0,19,3,Tuesday,19,Evening,2019-03-19
257-73-1380,Branch C,Alexandria,Member,Male,Sports and travel,82.93,4,16.586,348.306,2019-01-20,1900-01-01 16:51:00,Ewallet,331.72,16.586,9.6,20,1,Sunday,16,Afternoon,2019-01-20
345-08-4992,Branch A,Cairo,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,2019-03-08,1900-01-01 15:37:00,Credit card,203.94,10.197,7.7,8,3,Friday,15,Afternoon,2019-03-08
549-96-4200,Branch C,Alexandria,Member,Male,Food and beverages,17.04,4,3.408,71.568,2019-03-08,1900-01-01 20:15:00,Ewallet,68.16,3.408,7.0,8,3,Friday,20,Evening,2019-03-08
810-60-6344,Branch C,Alexandria,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,2019-02-07,1900-01-01 14:38:00,Credit card,326.88,16.344,6.5,7,2,Thursday,14,Afternoon,2019-02-07
450-28-2866,Branch C,Alexandria,Member,Male,Food and beverages,17.44,5,4.36,91.56,2019-01-15,1900-01-01 19:25:00,Cash,87.2,4.36,8.1,15,1,Tuesday,19,Evening,2019-01-15
394-30-3170,Branch B,Giza,Member,Female,Sports and travel,88.43,8,35.372,742.812,2019-03-22,1900-01-01 19:35:00,Credit card,707.44,35.372,4.3,22,3,Friday,19,Evening,2019-03-22
138-17-5109,Branch A,Cairo,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,2019-01-15,1900-01-01 15:42:00,Credit card,802.89,40.1445,6.5,15,1,Tuesday,15,Afternoon,2019-01-15
192-98-7397,Branch C,Alexandria,Normal,Male,Fashion accessories,12.78,1,0.639,13.419,2019-01-08,1900-01-01 14:11:00,Ewallet,12.78,0.639,9.5,8,1,Tuesday,14,Afternoon,2019-01-08
301-11-9629,Branch A,Cairo,Normal,Female,Sports and travel,19.1,7,6.685,140.385,2019-01-15,1900-01-01 10:43:00,Cash,133.7,6.685,9.7,15,1,Tuesday,10,Morning,2019-01-15
390-80-5128,Branch B,Giza,Member,Female,Health and beauty,19.15,1,0.9575,20.1075,2019-01-28,1900-01-01 17:58:00,Credit card,19.15,0.9575,9.5,28,1,Monday,17,Evening,2019-01-28
235-46-8343,Branch C,Alexandria,Member,Male,Food and beverages,27.66,10,13.83,290.43,2019-02-14,1900-01-01 11:26:00,Credit card,276.6,13.83,8.9,14,2,Thursday,11,Morning,2019-02-14
453-12-7053,Branch C,Alexandria,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,2019-03-10,1900-01-01 17:38:00,Credit card,137.22,6.861,6.5,10,3,Sunday,17,Evening,2019-03-10
296-11-7041,Branch B,Giza,Member,Female,Health and beauty,27.07,1,1.3535,28.4235,2019-01-12,1900-01-01 20:07:00,Credit card,27.07,1.3535,5.3,12,1,Saturday,20,Evening,2019-01-12
449-27-2918,Branch B,Giza,Member,Female,Sports and travel,39.12,1,1.956,41.076,2019-03-26,1900-01-01 11:02:00,Credit card,39.12,1.956,9.6,26,3,Tuesday,11,Morning,2019-03-26
891-01-7034,Branch B,Giza,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,2019-01-01,1900-01-01 19:07:00,Cash,448.26,22.413,6.7,1,1,Tuesday,19,Evening,2019-01-01
744-09-5786,Branch B,Giza,Normal,Male,Electronic accessories,22.01,6,6.603,138.663,2019-01-02,1900-01-01 18:50:00,Cash,132.06,6.603,7.6,2,1,Wednesday,18,Evening,2019-01-02
727-17-0390,Branch A,Cairo,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,2019-03-16,1900-01-01 12:43:00,Ewallet,318.05,15.9025,4.8,16,3,Saturday,12,Afternoon,2019-03-16
568-88-3448,Branch A,Cairo,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03,1900-01-01 15:09:00,Ewallet,25.0,1.25,5.5,3,3,Sunday,15,Afternoon,2019-03-03
187-83-5490,Branch A,Cairo,Member,Male,Electronic accessories,20.77,4,4.154,87.234,2019-01-31,1900-01-01 13:47:00,Cash,83.08,4.154,4.7,31,1,Thursday,13,Afternoon,2019-01-31
767-54-1907,Branch B,Giza,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2019-02-13,1900-01-01 16:59:00,Cash,147.8,7.39,6.9,13,2,Wednesday,16,Afternoon,2019-02-13
710-46-4433,Branch B,Giza,Member,Female,Food and beverages,77.4,9,34.83,731.43,2019-02-15,1900-01-01 14:15:00,Credit card,696.6,34.83,4.5,15,2,Friday,14,Afternoon,2019-02-15
533-33-5337,Branch B,Giza,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,2019-02-07,1900-01-01 20:24:00,Cash,793.9,39.695,6.2,7,2,Thursday,20,Evening,2019-02-07
325-90-8763,Branch C,Alexandria,Member,Female,Electronic accessories,46.57,10,23.285,488.985,2019-01-27,1900-01-01 13:58:00,Cash,465.7,23.285,7.6,27,1,Sunday,13,Afternoon,2019-01-27
729-46-7422,Branch C,Alexandria,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2019-02-23,1900-01-01 16:52:00,Credit card,35.89,1.7945,7.9,23,2,Saturday,16,Afternoon,2019-02-23
639-76-1242,Branch C,Alexandria,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2019-02-03,1900-01-01 15:19:00,Cash,202.6,10.13,4.5,3,2,Sunday,15,Afternoon,2019-02-03
234-03-4040,Branch B,Giza,Member,Female,Food and beverages,73.05,10,36.525,767.025,2019-03-03,1900-01-01 12:25:00,Credit card,730.5,36.525,8.7,3,3,Sunday,12,Afternoon,2019-03-03
326-71-2155,Branch C,Alexandria,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2019-02-03,1900-01-01 10:02:00,Cash,295.8,14.79,6.1,3,2,Sunday,10,Morning,2019-02-03
320-32-8842,Branch C,Alexandria,Member,Female,Food and beverages,22.62,1,1.131,23.751,2019-03-17,1900-01-01 18:58:00,Cash,22.62,1.131,6.4,17,3,Sunday,18,Evening,2019-03-17
470-32-9057,Branch A,Cairo,Member,Male,Food and beverages,51.34,5,12.835,269.535,2019-03-28,1900-01-01 15:31:00,Credit card,256.7,12.835,9.1,28,3,Thursday,15,Afternoon,2019-03-28
878-30-2331,Branch C,Alexandria,Member,Female,Sports and travel,54.55,10,27.275,572.775,2019-03-02,1900-01-01 11:22:00,Credit card,545.5,27.275,7.1,2,3,Saturday,11,Morning,2019-03-02
440-59-5691,Branch C,Alexandria,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,2019-02-08,1900-01-01 13:12:00,Credit card,260.05,13.0025,7.7,8,2,Friday,13,Afternoon,2019-02-08
554-53-3790,Branch B,Giza,Normal,Male,Sports and travel,37.02,6,11.106,233.226,2019-03-22,1900-01-01 18:33:00,Cash,222.12,11.106,4.5,22,3,Friday,18,Evening,2019-03-22
746-19-0921,Branch C,Alexandria,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2019-02-09,1900-01-01 10:02:00,Ewallet,21.58,1.079,7.2,9,2,Saturday,10,Morning,2019-02-09
233-34-0817,Branch C,Alexandria,Member,Female,Electronic accessories,98.84,1,4.942,103.782,2019-02-15,1900-01-01 11:21:00,Cash,98.84,4.942,8.4,15,2,Friday,11,Morning,2019-02-15
767-05-1286,Branch C,Alexandria,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,2019-01-23,1900-01-01 12:10:00,Ewallet,502.62,25.131,5.4,23,1,Wednesday,12,Afternoon,2019-01-23
340-21-9136,Branch A,Cairo,Member,Female,Sports and travel,40.05,4,8.01,168.21,2019-01-25,1900-01-01 11:40:00,Cash,160.2,8.01,9.7,25,1,Friday,11,Morning,2019-01-25
405-31-3305,Branch A,Cairo,Member,Male,Fashion accessories,43.13,10,21.565,452.865,2019-02-02,1900-01-01 18:31:00,Credit card,431.3,21.565,5.5,2,2,Saturday,18,Evening,2019-02-02
731-59-7531,Branch B,Giza,Member,Male,Health and beauty,72.57,8,29.028,609.588,2019-03-30,1900-01-01 17:58:00,Cash,580.56,29.028,4.6,30,3,Saturday,17,Evening,2019-03-30
676-39-6028,Branch A,Cairo,Member,Female,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,1900-01-01 17:04:00,Cash,322.2,16.11,6.6,30,3,Saturday,17,Evening,2019-03-30
502-05-1910,Branch A,Cairo,Normal,Male,Health and beauty,65.18,3,9.777,205.317,2019-02-25,1900-01-01 20:35:00,Credit card,195.54,9.777,6.3,25,2,Monday,20,Evening,2019-02-25
485-30-8700,Branch A,Cairo,Normal,Female,Sports and travel,33.26,5,8.315,174.615,2019-03-18,1900-01-01 16:10:00,Credit card,166.3,8.315,4.2,18,3,Monday,16,Afternoon,2019-03-18
598-47-9715,Branch C,Alexandria,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2019-03-07,1900-01-01 16:54:00,Ewallet,336.28,16.814,4.4,7,3,Thursday,16,Afternoon,2019-03-07
701-69-8742,Branch B,Giza,Normal,Male,Sports and travel,34.37,10,17.185,360.885,2019-03-16,1900-01-01 10:11:00,Ewallet,343.7,17.185,6.7,16,3,Saturday,10,Morning,2019-03-16
575-67-1508,Branch A,Cairo,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,2019-01-29,1900-01-01 11:26:00,Ewallet,38.6,1.93,6.7,29,1,Tuesday,11,Morning,2019-01-29
541-08-3113,Branch C,Alexandria,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2019-02-02,1900-01-01 20:29:00,Cash,527.76,26.388,8.4,2,2,Saturday,20,Evening,2019-02-02
246-11-3901,Branch C,Alexandria,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,1900-01-01 12:12:00,Cash,328.0,16.4,6.2,15,2,Friday,12,Afternoon,2019-02-15
674-15-9296,Branch A,Cairo,Normal,Male,Sports and travel,37.14,5,9.285,194.985,2019-01-08,1900-01-01 13:05:00,Ewallet,185.7,9.285,5.0,8,1,Tuesday,13,Afternoon,2019-01-08
305-18-3552,Branch B,Giza,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2019-02-12,1900-01-01 16:19:00,Cash,603.8,30.19,6.0,12,2,Tuesday,16,Afternoon,2019-02-12
493-65-6248,Branch C,Alexandria,Member,Female,Sports and travel,36.98,10,18.49,388.29,2019-01-01,1900-01-01 19:48:00,Credit card,369.8,18.49,7.0,1,1,Tuesday,19,Evening,2019-01-01
438-01-4015,Branch B,Giza,Member,Female,Sports and travel,49.49,4,9.898,207.858,2019-03-21,1900-01-01 15:25:00,Ewallet,197.96,9.898,6.6,21,3,Thursday,15,Afternoon,2019-03-21
709-58-4068,Branch B,Giza,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2019-02-28,1900-01-01 14:42:00,Cash,410.9,20.545,7.3,28,2,Thursday,14,Afternoon,2019-02-28
795-49-7276,Branch A,Cairo,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,1900-01-01 18:59:00,Ewallet,148.6,7.43,8.3,23,3,Saturday,18,Evening,2019-03-23
556-72-8512,Branch C,Alexandria,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30,1900-01-01 20:47:00,Cash,22.96,1.148,4.3,30,1,Wednesday,20,Evening,2019-01-30
627-95-3243,Branch B,Giza,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2019-02-04,1900-01-01 13:21:00,Ewallet,699.12,34.956,9.8,4,2,Monday,13,Afternoon,2019-02-04
686-41-0932,Branch B,Giza,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,1900-01-01 19:48:00,Ewallet,69.4,3.47,8.2,13,3,Wednesday,19,Evening,2019-03-13
510-09-5628,Branch A,Cairo,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,1900-01-01 18:20:00,Credit card,196.6,9.83,7.2,15,3,Friday,18,Evening,2019-03-15
608-04-3797,Branch B,Giza,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,1900-01-01 20:24:00,Ewallet,202.56,10.128,8.7,5,3,Tuesday,20,Evening,2019-03-05
148-82-2527,Branch C,Alexandria,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,1900-01-01 13:44:00,Credit card,121.2,6.06,8.4,5,3,Tuesday,13,Afternoon,2019-03-05
437-53-3084,Branch B,Giza,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,1900-01-01 11:48:00,Ewallet,199.78,9.989,7.1,26,2,Tuesday,11,Morning,2019-02-26
632-32-4574,Branch B,Giza,Normal,Male,Sports and travel,75.92,8,30.368,637.728,2019-03-20,1900-01-01 14:14:00,Cash,607.36,30.368,5.5,20,3,Wednesday,14,Afternoon,2019-03-20
556-97-7101,Branch C,Alexandria,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,2019-01-01,1900-01-01 15:51:00,Cash,126.44,6.322,8.5,1,1,Tuesday,15,Afternoon,2019-01-01
862-59-8517,Branch C,Alexandria,Normal,Female,Food and beverages,90.24,6,27.072,568.512,2019-01-27,1900-01-01 11:17:00,Cash,541.44,27.072,6.2,27,1,Sunday,11,Morning,2019-01-27
401-18-8016,Branch B,Giza,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,2019-01-21,1900-01-01 17:36:00,Cash,98.13,4.9065,8.9,21,1,Monday,17,Evening,2019-01-21
420-18-8989,Branch A,Cairo,Member,Female,Sports and travel,51.52,8,20.608,432.768,2019-02-02,1900-01-01 15:47:00,Cash,412.16,20.608,9.6,2,2,Saturday,15,Afternoon,2019-02-02
277-63-2961,Branch B,Giza,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2019-02-03,1900-01-01 15:53:00,Credit card,73.97,3.6985,5.4,3,2,Sunday,15,Afternoon,2019-02-03
573-98-8548,Branch C,Alexandria,Member,Female,Fashion accessories,31.9,1,1.595,33.495,2019-01-05,1900-01-01 12:40:00,Ewallet,31.9,1.595,9.1,5,1,Saturday,12,Afternoon,2019-01-05
620-02-2046,Branch C,Alexandria,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27,1900-01-01 19:48:00,Ewallet,138.8,6.94,9.0,27,1,Sunday,19,Evening,2019-01-27
282-35-2475,Branch B,Giza,Normal,Female,Sports and travel,93.31,2,9.331,195.951,2019-03-25,1900-01-01 17:53:00,Cash,186.62,9.331,6.3,25,3,Monday,17,Evening,2019-03-25
511-54-3087,Branch B,Giza,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25,1900-01-01 16:36:00,Credit card,88.45,4.4225,9.5,25,2,Monday,16,Afternoon,2019-02-25
726-29-6793,Branch A,Cairo,Member,Male,Electronic accessories,24.18,8,9.672,203.112,2019-01-28,1900-01-01 20:54:00,Ewallet,193.44,9.672,9.8,28,1,Monday,20,Evening,2019-01-28
387-49-4215,Branch B,Giza,Member,Female,Sports and travel,48.5,3,7.275,152.775,2019-01-08,1900-01-01 12:50:00,Cash,145.5,7.275,6.7,8,1,Tuesday,12,Afternoon,2019-01-08
862-17-9201,Branch B,Giza,Normal,Female,Food and beverages,84.05,6,25.215,529.515,2019-01-29,1900-01-01 10:48:00,Credit card,504.3,25.215,7.7,29,1,Tuesday,10,Morning,2019-01-29
291-21-5991,Branch B,Giza,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,2019-03-29,1900-01-01 14:28:00,Cash,306.45,15.3225,7.0,29,3,Friday,14,Afternoon,2019-03-29
602-80-9671,Branch C,Alexandria,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2019-02-09,1900-01-01 17:15:00,Credit card,95.7,4.785,5.1,9,2,Saturday,17,Evening,2019-02-09
347-72-6115,Branch B,Giza,Member,Female,Sports and travel,90.74,7,31.759,666.939,2019-01-16,1900-01-01 18:03:00,Credit card,635.18,31.759,6.2,16,1,Wednesday,18,Evening,2019-01-16
209-61-0206,Branch A,Cairo,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,2019-01-05,1900-01-01 17:29:00,Ewallet,214.55,10.7275,6.1,5,1,Saturday,17,Evening,2019-01-05
595-27-4851,Branch A,Cairo,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,2019-01-27,1900-01-01 18:05:00,Ewallet,379.96,18.998,9.3,27,1,Sunday,18,Evening,2019-01-27
189-52-0236,Branch A,Cairo,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,2019-03-14,1900-01-01 12:07:00,Cash,696.85,34.8425,7.6,14,3,Thursday,12,Afternoon,2019-03-14
503-07-0930,Branch C,Alexandria,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2019-02-23,1900-01-01 19:49:00,Credit card,408.73,20.4365,8.2,23,2,Saturday,19,Evening,2019-02-23
413-20-6708,Branch C,Alexandria,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,1900-01-01 15:52:00,Ewallet,51.47,2.5735,8.5,18,3,Monday,15,Afternoon,2019-03-18
425-85-2085,Branch B,Giza,Member,Male,Health and beauty,54.86,5,13.715,288.015,2019-03-29,1900-01-01 16:48:00,Ewallet,274.3,13.715,9.8,29,3,Friday,16,Afternoon,2019-03-29
521-18-7827,Branch C,Alexandria,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,2019-01-22,1900-01-01 20:46:00,Credit card,196.95,9.8475,8.7,22,1,Tuesday,20,Evening,2019-01-22
220-28-1851,Branch A,Cairo,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,2019-03-01,1900-01-01 18:14:00,Ewallet,69.46,3.473,9.7,1,3,Friday,18,Evening,2019-03-01
600-38-9738,Branch C,Alexandria,Member,Male,Sports and travel,71.92,5,17.98,377.58,2019-01-17,1900-01-01 15:05:00,Credit card,359.6,17.98,4.3,17,1,Thursday,15,Afternoon,2019-01-17
734-91-1155,Branch B,Giza,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,1900-01-01 10:34:00,Credit card,137.13,6.8565,7.7,26,3,Tuesday,10,Morning,2019-03-26
451-28-5717,Branch C,Alexandria,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,1900-01-01 11:23:00,Cash,499.02,24.951,7.3,20,3,Wednesday,11,Morning,2019-03-20
609-81-8548,Branch A,Cairo,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,2019-02-06,1900-01-01 13:55:00,Credit card,224.64,11.232,5.9,6,2,Wednesday,13,Afternoon,2019-02-06
133-14-7229,Branch C,Alexandria,Normal,Male,Health and beauty,62.87,2,6.287,132.027,2019-01-01,1900-01-01 11:43:00,Cash,125.74,6.287,5.0,1,1,Tuesday,11,Morning,2019-01-01
